Date,Team,Opponent,Team Score,Opponent Score
1/8/2017,Boston Univ,Lafayette,91,75
1/8/2017,Lehigh,American Univ,79,73
1/8/2017,Navy,Colgate,67,55
1/8/2017,Cornell,Fisher,100,72
1/8/2017,Wichita St,Northern Iowa,80,66
1/8/2017,Vermont,Hartford,85,54
1/8/2017,Connecticut,UCF,64,49
1/8/2017,Oakland,IL Chicago,58,57
1/8/2017,Virginia,Wake Forest,79,62
1/8/2017,UCLA,Stanford,89,75
1/8/2017,California,USC,74,73
1/9/2017,Appalachian St,Arkansas St,70,57
1/9/2017,Ga Southern,South Alabama,84,79
1/9/2017,St Peter's,Quinnipiac,58,54
1/9/2017,Georgetown,St John's,83,55
1/9/2017,Troy,Georgia St,80,77
1/9/2017,Coastal Car,Ark Little Rock,66,63
1/9/2017,IPFW,Olivet MI,115,60
1/9/2017,Delaware St,NC Central,69,68
1/9/2017,Grambling,Alcorn St,67,62
1/9/2017,Hampton,Savannah St,84,80
1/9/2017,Coppin St,Bethune-Cookman,76,73
1/9/2017,MD E Shore,NC A&T,99,88
1/9/2017,Ark Pine Bluff,Alabama A&M,81,65
1/9/2017,Jackson St,Southern Univ,65,61
1/9/2017,MS Valley St,Alabama St,73,70
1/10/2017,Akron,C Michigan,89,85
1/10/2017,N Illinois,Kent,74,70
1/10/2017,Ohio,Buffalo,74,72
1/10/2017,W Michigan,Toledo,90,74
1/10/2017,Manhattan,Niagara,78,69
1/10/2017,Canisius,Fairfield,86,72
1/10/2017,UNLV,New Mexico,71,66
1/10/2017,Auburn,Missouri,77,72
1/10/2017,Kentucky,Vanderbilt,87,81
1/10/2017,Virginia Tech,Syracuse,83,73
1/10/2017,West Virginia,Baylor,89,68
1/10/2017,E Michigan,Bowling Green,81,53
1/10/2017,George Mason,St Joseph's PA,75,67
1/10/2017,Villanova,Xavier,79,54
1/10/2017,SE Missouri St,Tennessee Tech,83,78
1/10/2017,Florida St,Duke,88,72
1/10/2017,Jacksonville St,Fort Valley St,81,69
1/10/2017,WI Green Bay,N Kentucky,80,71
1/10/2017,Florida,Alabama,80,67
1/10/2017,Mississippi St,Arkansas,84,78
1/10/2017,Maryland,Indiana,75,72
1/10/2017,Kansas,Oklahoma,81,70
1/10/2017,DePaul,Providence,64,63
1/10/2017,Texas Tech,Kansas St,66,65
1/10/2017,San Diego St,San Jose St,76,61
1/10/2017,Ball St,Miami OH,85,74
1/10/2017,Morgan St,Florida A&M,62,59
1/10/2017,Harvard,McGill,70,45
1/11/2017,Charleston So,Radford,70,64
1/11/2017,Liberty,High Point,62,58
1/11/2017,UNC Asheville,Longwood,89,68
1/11/2017,Winthrop,Presbyterian,75,52
1/11/2017,Chattanooga,Citadel,83,73
1/11/2017,Mercer,Samford,68,65
1/11/2017,Denver,W Illinois,84,70
1/11/2017,Wichita St,Loyola-Chicago,87,75
1/11/2017,Illinois St,S Illinois,60,53
1/11/2017,Missouri St,Evansville,55,51
1/11/2017,Fordham,Davidson,60,54
1/11/2017,Maine,MA Lowell,73,71
1/11/2017,CS Northridge,Long Beach St,89,82
1/11/2017,Navy,Loyola MD,75,62
1/11/2017,Lehigh,Bucknell,82,71
1/11/2017,Houston,East Carolina,74,58
1/11/2017,VA Commonwealth,G Washington,85,55
1/11/2017,South Carolina,Tennessee,70,60
1/11/2017,Georgia,Mississippi,69,47
1/11/2017,Michigan St,Minnesota,65,47
1/11/2017,Louisville,Pittsburgh,85,80
1/11/2017,Tulane,South Florida,82,67
1/11/2017,Campbell,Gardner Webb,76,60
1/11/2017,NE Omaha,IUPUI,79,71
1/11/2017,Massachusetts,Dayton,67,55
1/11/2017,Duquesne,St Louis,73,66
1/11/2017,Richmond,St Bonaventure,78,61
1/11/2017,New Hampshire,Albany NY,75,67
1/11/2017,Vermont,Binghamton,67,50
1/11/2017,UMBC,Hartford,84,68
1/11/2017,Colgate,Army,79,76
1/11/2017,Boston Univ,American Univ,76,66
1/11/2017,Marquette,Seton Hall,89,86
1/11/2017,Holy Cross,Lafayette,71,54
1/11/2017,TCU,Texas,64,61
1/11/2017,North Carolina,Wake Forest,93,87
1/11/2017,Tulsa,Memphis,81,71
1/11/2017,N Dakota St,South Dakota,70,69
1/11/2017,Drake,Indiana St,87,70
1/11/2017,Texas A&M,LSU,92,62
1/11/2017,Illinois,Michigan,85,69
1/11/2017,Boston College,NC State,74,66
1/11/2017,Iowa St,Oklahoma St,96,86
1/11/2017,Connecticut,Temple,73,59
1/11/2017,Bradley,Northern Iowa,72,61
1/11/2017,Creighton,Butler,75,64
1/11/2017,Air Force,Fresno St,81,72
1/11/2017,Wyoming,Utah St,95,87
1/11/2017,Lamar,Incarnate Word,87,72
1/11/2017,SF Austin,TAM C. Christi,79,46
1/11/2017,Alcorn St,Jackson St,63,50
1/11/2017,NC Central,MD E Shore,69,52
1/11/2017,Norfolk St,Savannah St,80,76
1/12/2017,BYU,San Francisco,85,75
1/12/2017,Santa Clara,San Diego,59,57
1/12/2017,Gonzaga,Loy Marymount,93,55
1/12/2017,Pacific,Pepperdine,79,74
1/12/2017,VMI,W Carolina,79,78
1/12/2017,Siena,Quinnipiac,81,74
1/12/2017,Tennessee St,E Kentucky,63,49
1/12/2017,Jacksonville,NJIT,82,81
1/12/2017,Mt St Mary's,F Dickinson,77,70
1/12/2017,Sacred Heart,St Francis NY,87,75
1/12/2017,Long Island,Central Conn,60,49
1/12/2017,Louisiana Tech,Charlotte,79,73
1/12/2017,MTSU,Marshall,69,57
1/12/2017,Old Dominion,Southern Miss,54,50
1/12/2017,Col Charleston,James Madison,53,51
1/12/2017,Towson,Delaware,83,56
1/12/2017,Northeastern,Drexel,92,75
1/12/2017,Elon,Hofstra,96,80
1/12/2017,UNC Wilmington,William & Mary,101,77
1/12/2017,Bryant,Wagner,77,66
1/12/2017,CS Sacramento,Southern Utah,88,83
1/12/2017,Valparaiso,Youngstown St,78,62
1/12/2017,Wisconsin,Ohio St,89,66
1/12/2017,Georgia Tech,Clemson,75,63
1/12/2017,Notre Dame,Miami FL,67,62
1/12/2017,UNC Greensboro,ETSU,83,79
1/12/2017,Belmont,Morehead St,84,78
1/12/2017,La Salle,Rhode Island,87,75
1/12/2017,FL Gulf Coast,Kennesaw,78,75
1/12/2017,North Florida,SC Upstate,73,65
1/12/2017,St Francis PA,Robert Morris,77,57
1/12/2017,Lipscomb,Stetson,94,68
1/12/2017,IL Chicago,Cleveland St,59,54
1/12/2017,Murray St,E Illinois,83,72
1/12/2017,Oral Roberts,S Dakota St,94,88
1/12/2017,CS Bakersfield,UTRGV,88,81
1/12/2017,WI Green Bay,Wright St,78,61
1/12/2017,WI Milwaukee,N Kentucky,68,58
1/12/2017,UT San Antonio,FL Atlantic,68,63
1/12/2017,UAB,WKU,72,54
1/12/2017,Iowa,Purdue,83,78
1/12/2017,Northwestern,Rutgers,69,60
1/12/2017,California,Washington,69,59
1/12/2017,Utah,USC,86,64
1/12/2017,Arizona,Arizona St,91,75
1/12/2017,North Dakota,Montana St,90,85
1/12/2017,Montana,N Colorado,89,68
1/12/2017,Weber St,Idaho,91,66
1/12/2017,Cincinnati,SMU,66,64
1/12/2017,Austin Peay,Edwardsville,83,81
1/12/2017,Chicago St,Utah Valley,70,61
1/12/2017,New Mexico St,Grand Canyon,81,69
1/12/2017,UTEP,Florida Intl,88,87
1/12/2017,E Washington,Idaho St,92,85
1/12/2017,Missouri KC,Seattle,84,68
1/12/2017,CS Fullerton,Cal Poly SLO,87,74
1/12/2017,UC Irvine,Santa Barbara,66,62
1/12/2017,Stanford,Washington St,84,54
1/12/2017,UCLA,Colorado,104,89
1/12/2017,St Mary's CA,Portland,74,33
1/12/2017,UC Riverside,UC Davis,61,55
1/12/2017,Cent Arkansas,Houston Bap,89,78
1/12/2017,SE Louisiana,Abilene Chr,56,50
1/12/2017,Northwestern LA,Nicholls St,86,81
1/12/2017,Sam Houston St,New Orleans,70,68
1/13/2017,Vermont,UMBC,81,72
1/13/2017,Princeton,Brown,97,66
1/13/2017,Yale,Penn,68,60
1/13/2017,Detroit,Oakland,93,88
1/13/2017,Manhattan,Rider,76,73
1/13/2017,C Michigan,Toledo,96,88
1/14/2017,San Diego,BYU,88,75
1/14/2017,Loy Marymount,Portland,79,78
1/14/2017,Santa Clara,Pepperdine,75,61
1/14/2017,San Francisco,Pacific,72,51
1/14/2017,South Alabama,Texas St,72,67
1/14/2017,Ga Southern,ULL,81,76
1/14/2017,Troy,UT Arlington,93,71
1/14/2017,Portland St,Southern Utah,88,77
1/14/2017,CS Sacramento,Northern Arizona,74,62
1/14/2017,Georgetown,Connecticut,72,69
1/14/2017,UNC Asheville,Charleston So,76,67
1/14/2017,Gardner Webb,Longwood,85,79
1/14/2017,High Point,Presbyterian,77,44
1/14/2017,Liberty,Radford,71,64
1/14/2017,Chattanooga,Mercer,70,68
1/14/2017,Wofford,Furman,67,58
1/14/2017,UNC Greensboro,VMI,91,82
1/14/2017,ETSU,W Carolina,75,52
1/14/2017,Ball St,Buffalo,92,77
1/14/2017,E Michigan,Ohio,53,49
1/14/2017,W Michigan,Kent,92,88
1/14/2017,Canisius,Marist,91,58
1/14/2017,Monmouth NJ,Niagara,90,83
1/14/2017,Quinnipiac,Iona,97,91
1/14/2017,Belmont,E Kentucky,72,59
1/14/2017,Morehead St,Tennessee St,87,85
1/14/2017,TN Martin,SE Missouri St,79,69
1/14/2017,Denver,N Dakota St,79,55
1/14/2017,S Illinois,Evansville,73,61
1/14/2017,New Hampshire,Binghamton,73,66
1/14/2017,Stony Brook,Maine,74,54
1/14/2017,SC Upstate,Jacksonville,73,66
1/14/2017,F Dickinson,Central Conn,59,47
1/14/2017,Sacred Heart,Bryant,112,110
1/14/2017,Long Island,St Francis NY,63,58
1/14/2017,Brown,Penn,82,70
1/14/2017,Columbia,Cornell,79,75
1/14/2017,Princeton,Yale,66,58
1/14/2017,Charlotte,Southern Miss,82,66
1/14/2017,UT San Antonio,Florida Intl,57,55
1/14/2017,UAB,Marshall,94,78
1/14/2017,MTSU,WKU,91,76
1/14/2017,Rice,North Texas,101,79
1/14/2017,Col Charleston,William & Mary,77,67
1/14/2017,Drexel,Delaware,76,60
1/14/2017,James Madison,Elon,60,59
1/14/2017,UNC Wilmington,Hofstra,84,76
1/14/2017,Towson,Northeastern,74,67
1/14/2017,Florida,Georgia,80,76
1/14/2017,Penn St,Minnesota,52,50
1/14/2017,Virginia,Clemson,77,73
1/14/2017,Louisville,Duke,78,69
1/14/2017,Miami FL,Pittsburgh,72,46
1/14/2017,N Illinois,Bowling Green,69,52
1/14/2017,Dayton,Duquesne,76,57
1/14/2017,Providence,Seton Hall,65,61
1/14/2017,Villanova,St John's,70,57
1/14/2017,Richmond,St Joseph's PA,70,66
1/14/2017,Mississippi St,Texas A&M,67,59
1/14/2017,Samford,Citadel,98,90
1/14/2017,Indiana St,Bradley,81,71
1/14/2017,Creighton,Truman St,101,69
1/14/2017,North Carolina,Florida St,96,83
1/14/2017,Notre Dame,Virginia Tech,76,71
1/14/2017,Kansas,Oklahoma St,87,80
1/14/2017,Winthrop,Campbell,72,63
1/14/2017,South Dakota,IPFW,66,63
1/14/2017,Davidson,VA Commonwealth,69,63
1/14/2017,MA Lowell,Hartford,71,55
1/14/2017,Lehigh,Holy Cross,68,51
1/14/2017,Bucknell,Colgate,83,69
1/14/2017,Navy,Lafayette,88,51
1/14/2017,Army,American Univ,53,49
1/14/2017,Butler,Xavier,83,78
1/14/2017,Marquette,DePaul,83,58
1/14/2017,New Mexico,Colorado St,84,71
1/14/2017,St Louis,George Mason,63,56
1/14/2017,Alabama,LSU,81,66
1/14/2017,Valparaiso,Cleveland St,78,67
1/14/2017,Kentucky,Auburn,92,72
1/14/2017,West Virginia,Texas,74,72
1/14/2017,Syracuse,Boston College,76,53
1/14/2017,California,Washington St,58,54
1/14/2017,Montana St,N Colorado,68,53
1/14/2017,UCF,Houston,77,70
1/14/2017,Tulsa,Temple,70,68
1/14/2017,IUPUI,Oral Roberts,91,85
1/14/2017,NJIT,North Florida,84,78
1/14/2017,Mt St Mary's,St Francis PA,78,72
1/14/2017,Wagner,Robert Morris,53,50
1/14/2017,San Jose St,Air Force,89,85
1/14/2017,Austin Peay,E Illinois,92,84
1/14/2017,Coastal Car,Appalachian St,85,73
1/14/2017,Baylor,Kansas St,77,68
1/14/2017,St Bonaventure,Fordham,73,53
1/14/2017,Kennesaw,Stetson,84,65
1/14/2017,Georgia St,ULM,73,65
1/14/2017,Memphis,South Florida,62,56
1/14/2017,FL Gulf Coast,Lipscomb,84,80
1/14/2017,TCU,Iowa St,84,77
1/14/2017,Arkansas,Missouri,92,73
1/14/2017,Maryland,Illinois,62,56
1/14/2017,UCLA,Utah,83,82
1/14/2017,Louisiana Tech,Old Dominion,75,63
1/14/2017,South Carolina,Mississippi,67,56
1/14/2017,Arkansas St,Ark Little Rock,77,72
1/14/2017,IL Chicago,Youngstown St,92,89
1/14/2017,Fresno St,Boise St,89,80
1/14/2017,Weber St,E Washington,70,67
1/14/2017,Stanford,Washington,76,69
1/14/2017,Murray St,Edwardsville,67,59
1/14/2017,NE Omaha,W Illinois,86,72
1/14/2017,Grand Canyon,UTRGV,79,66
1/14/2017,Illinois St,Wichita St,76,62
1/14/2017,Wright St,WI Milwaukee,70,67
1/14/2017,Tennessee,Vanderbilt,87,75
1/14/2017,Oklahoma,Texas Tech,84,75
1/14/2017,Jacksonville St,Tennessee Tech,74,59
1/14/2017,Michigan,Nebraska,91,85
1/14/2017,Montana,North Dakota,76,70
1/14/2017,New Mexico St,CS Bakersfield,63,58
1/14/2017,Utah Valley,Missouri KC,86,76
1/14/2017,UTEP,FL Atlantic,66,65
1/14/2017,Nevada,Wyoming,89,74
1/14/2017,San Diego St,Utah St,74,55
1/14/2017,Idaho,Idaho St,77,62
1/14/2017,Gonzaga,St Mary's CA,79,56
1/14/2017,Seattle,Chicago St,65,50
1/14/2017,Santa Barbara,Cal Poly SLO,58,53
1/14/2017,UC Irvine,CS Fullerton,87,67
1/14/2017,UC Davis,CS Northridge,71,68
1/14/2017,Oregon,Oregon St,85,43
1/14/2017,Hawaii,Long Beach St,114,107
1/14/2017,Akron,Miami OH,74,70
1/14/2017,Howard,MD E Shore,74,66
1/14/2017,Coppin St,NC A&T,75,73
1/14/2017,Hampton,Delaware St,85,77
1/14/2017,S Carolina St,Bethune-Cookman,78,74
1/14/2017,Incarnate Word,Houston Bap,82,77
1/14/2017,Sam Houston St,Northwestern LA,77,68
1/14/2017,Abilene Chr,Lamar,67,64
1/14/2017,Savannah St,Florida A&M,93,88
1/14/2017,Southern Univ,Ark Pine Bluff,76,75
1/14/2017,Prairie View,Jackson St,63,56
1/14/2017,NC Central,Norfolk St,72,57
1/14/2017,MS Valley St,Alcorn St,84,77
1/14/2017,SF Austin,Nicholls St,80,60
1/14/2017,Alabama St,Alabama A&M,57,55
1/14/2017,TAM C. Christi,Cent Arkansas,88,81
1/14/2017,TX Southern,Grambling,76,55
1/15/2017,Indiana,Rutgers,76,57
1/15/2017,Ohio St,Michigan St,72,67
1/15/2017,Siena,Fairfield,63,54
1/15/2017,St Peter's,Rider,71,65
1/15/2017,Loyola-Chicago,Missouri St,77,71
1/15/2017,Rhode Island,Massachusetts,79,77
1/15/2017,Cincinnati,East Carolina,55,46
1/15/2017,Northern Iowa,Drake,79,60
1/15/2017,La Salle,G Washington,79,69
1/15/2017,SMU,Tulane,80,64
1/15/2017,Georgia Tech,NC State,86,76
1/15/2017,Northwestern,Iowa,89,54
1/15/2017,USC,Colorado,71,68
1/15/2017,SE Louisiana,McNeese St,79,75
1/16/2017,UT Arlington,South Alabama,89,83
1/16/2017,Georgia St,ULL,101,86
1/16/2017,Texas St,Troy,75,71
1/16/2017,Monmouth NJ,Canisius,76,72
1/16/2017,Marist,Niagara,93,87
1/16/2017,Vermont,New Hampshire,71,59
1/16/2017,Harvard,Bryant,70,65
1/16/2017,Butler,Marquette,88,80
1/16/2017,Albany NY,UMBC,77,50
1/16/2017,Hartford,Maine,54,44
1/16/2017,Stony Brook,MA Lowell,86,75
1/16/2017,Creighton,Xavier,72,67
1/16/2017,St John's,DePaul,78,68
1/16/2017,Villanova,Seton Hall,76,46
1/16/2017,North Carolina,Syracuse,85,68
1/16/2017,Cleveland St,Oakland,76,65
1/16/2017,Detroit,Youngstown St,87,71
1/16/2017,Loyola MD,Boston Univ,77,69
1/16/2017,NC Central,Hampton,64,51
1/16/2017,Ga Southern,ULM,62,60
1/16/2017,Valparaiso,WI Green Bay,80,56
1/16/2017,Kansas,Iowa St,76,72
1/16/2017,TX Southern,Jackson St,67,44
1/16/2017,Providence,Georgetown,74,56
1/16/2017,Coppin St,Howard,81,72
1/16/2017,Morgan St,NC A&T,82,53
1/16/2017,Savannah St,S Carolina St,86,82
1/16/2017,Bethune-Cookman,Florida A&M,82,76
1/16/2017,Prairie View,Grambling,94,82
1/16/2017,Norfolk St,Delaware St,75,70
1/16/2017,Alcorn St,Ark Pine Bluff,82,64
1/16/2017,Southern Univ,MS Valley St,87,81
1/16/2017,Northern Arizona,Portland St,83,76
1/17/2017,Toledo,Bowling Green,85,73
1/17/2017,Buffalo,Kent,82,69
1/17/2017,Ball St,C Michigan,98,83
1/17/2017,Akron,Ohio,83,68
1/17/2017,E Michigan,W Michigan,86,80
1/17/2017,St Peter's,Fairfield,69,55
1/17/2017,Iona,Manhattan,82,67
1/17/2017,Siena,Rider,78,68
1/17/2017,New Mexico,Boise St,81,70
1/17/2017,San Diego St,UNLV,64,51
1/17/2017,Arkansas,Texas A&M,62,60
1/17/2017,Kentucky,Mississippi St,88,81
1/17/2017,Baylor,Texas,74,64
1/17/2017,Purdue,Illinois,91,68
1/17/2017,NC State,Pittsburgh,79,74
1/17/2017,UCF,South Florida,86,64
1/17/2017,IL Chicago,WI Milwaukee,71,57
1/17/2017,Georgia,Vanderbilt,76,68
1/17/2017,Mississippi,Tennessee,80,69
1/17/2017,Wisconsin,Michigan,68,64
1/17/2017,Grand Canyon,San Diego Chr,90,58
1/17/2017,Wichita St,Evansville,82,65
1/17/2017,St Bonaventure,St Louis,71,52
1/17/2017,N Illinois,Miami OH,62,58
1/18/2017,Drake,S Illinois,88,84
1/18/2017,Missouri St,Indiana St,73,68
1/18/2017,G Washington,Duquesne,65,63
1/18/2017,South Carolina,Florida,57,53
1/18/2017,Alabama,Missouri,68,56
1/18/2017,Indiana,Penn St,78,75
1/18/2017,Florida St,Notre Dame,83,80
1/18/2017,Oklahoma,West Virginia,89,87
1/18/2017,Cincinnati,Temple,81,74
1/18/2017,IUPUI,S Dakota St,85,83
1/18/2017,Fordham,VA Commonwealth,69,67
1/18/2017,Massachusetts,St Joseph's PA,62,57
1/18/2017,Colgate,Boston Univ,67,58
1/18/2017,Navy,Lehigh,75,72
1/18/2017,Holy Cross,Army,85,76
1/18/2017,Bucknell,Loyola MD,76,63
1/18/2017,Texas Tech,TCU,75,69
1/18/2017,Tulsa,Tulane,89,82
1/18/2017,American Univ,Lafayette,71,57
1/18/2017,Ohio St,Nebraska,67,66
1/18/2017,Virginia,Boston College,71,54
1/18/2017,Wake Forest,Miami FL,96,79
1/18/2017,NE Omaha,Denver,97,88
1/18/2017,Oral Roberts,South Dakota,90,80
1/18/2017,Chicago St,Roosevelt,77,57
1/18/2017,Northern Iowa,Loyola-Chicago,72,69
1/18/2017,Auburn,LSU,78,74
1/18/2017,Virginia Tech,Georgia Tech,62,61
1/18/2017,Utah,Washington St,88,47
1/18/2017,Kansas St,Oklahoma St,96,88
1/18/2017,Illinois St,Bradley,69,49
1/18/2017,Nevada,Air Force,83,76
1/18/2017,UC Irvine,Cal Poly SLO,70,48
1/18/2017,UC Riverside,CS Fullerton,71,63
1/18/2017,Wyoming,San Jose St,80,70
1/18/2017,Washington,Colorado,85,83
1/18/2017,Fresno St,Colorado St,78,57
1/18/2017,McNeese St,Cent Arkansas,82,72
1/18/2017,Hawaii,CS Northridge,80,77
1/19/2017,BYU,Pepperdine,99,70
1/19/2017,San Diego,Loy Marymount,69,62
1/19/2017,St Mary's CA,Pacific,62,50
1/19/2017,San Francisco,Portland,75,50
1/19/2017,North Dakota,Weber St,83,77
1/19/2017,Charleston So,Presbyterian,73,52
1/19/2017,Liberty,Gardner Webb,65,62
1/19/2017,Radford,Longwood,72,60
1/19/2017,Winthrop,UNC Asheville,76,73
1/19/2017,W Carolina,Citadel,100,95
1/19/2017,St Peter's,Siena,77,65
1/19/2017,Morehead St,Austin Peay,89,82
1/19/2017,Belmont,Jacksonville St,77,60
1/19/2017,TN Martin,E Illinois,82,71
1/19/2017,New Hampshire,Maine,74,63
1/19/2017,Mt St Mary's,Sacred Heart,86,75
1/19/2017,F Dickinson,St Francis NY,57,40
1/19/2017,MTSU,Florida Intl,65,52
1/19/2017,Louisiana Tech,Rice,74,64
1/19/2017,Southern Miss,North Texas,75,65
1/19/2017,UNC Wilmington,Col Charleston,65,59
1/19/2017,Delaware,Northeastern,69,62
1/19/2017,Towson,Hofstra,86,80
1/19/2017,William & Mary,James Madison,73,72
1/19/2017,Maryland,Iowa,84,76
1/19/2017,SMU,Connecticut,69,49
1/19/2017,High Point,Campbell,83,78
1/19/2017,Furman,ETSU,75,62
1/19/2017,Wofford,VMI,88,70
1/19/2017,UNC Greensboro,Mercer,68,66
1/19/2017,N Dakota St,IPFW,89,83
1/19/2017,La Salle,Davidson,91,83
1/19/2017,Dayton,Richmond,75,59
1/19/2017,Albany NY,Binghamton,84,65
1/19/2017,Stony Brook,Hartford,80,64
1/19/2017,Vermont,MA Lowell,81,67
1/19/2017,SC Upstate,FL Gulf Coast,62,60
1/19/2017,Lipscomb,Jacksonville,112,95
1/19/2017,Stetson,NJIT,82,76
1/19/2017,North Florida,Kennesaw,86,84
1/19/2017,Long Island,Wagner,76,69
1/19/2017,Robert Morris,Central Conn,74,67
1/19/2017,St Francis PA,Bryant,75,61
1/19/2017,Elon,Drexel,93,73
1/19/2017,SE Missouri St,Edwardsville,79,76
1/19/2017,Murray St,E Kentucky,86,79
1/19/2017,Tennessee Tech,Tennessee St,80,74
1/19/2017,UAB,FL Atlantic,80,78
1/19/2017,Louisville,Clemson,92,60
1/19/2017,Oregon,California,86,63
1/19/2017,Arizona,USC,73,66
1/19/2017,Idaho St,N Colorado,73,69
1/19/2017,Memphis,Houston,70,67
1/19/2017,E Washington,Northern Arizona,84,62
1/19/2017,Idaho,Southern Utah,79,67
1/19/2017,Portland St,Montana,88,79
1/19/2017,Montana St,CS Sacramento,74,65
1/19/2017,Long Beach St,Santa Barbara,81,76
1/19/2017,Stanford,Oregon St,62,46
1/19/2017,UCLA,Arizona St,102,80
1/19/2017,Gonzaga,Santa Clara,88,57
1/19/2017,Nicholls St,Abilene Chr,62,59
1/19/2017,Sam Houston St,Lamar,87,65
1/19/2017,New Orleans,Houston Bap,72,64
1/19/2017,SF Austin,TAM C. Christi,61,58
1/20/2017,Iona,Fairfield,96,89
1/20/2017,Monmouth NJ,Manhattan,82,71
1/20/2017,Quinnipiac,Canisius,95,90
1/20/2017,WI Milwaukee,Cleveland St,63,62
1/20/2017,Wright St,Detroit,106,88
1/20/2017,Oakland,N Kentucky,79,70
1/20/2017,Youngstown St,WI Green Bay,92,89
1/20/2017,Yale,Brown,75,74
1/20/2017,Akron,E Michigan,70,63
1/21/2017,Kentucky,South Carolina,85,69
1/21/2017,Indiana,Michigan St,82,75
1/21/2017,Rutgers,Nebraska,65,64
1/21/2017,Duke,Miami FL,70,58
1/21/2017,San Francisco,San Diego,60,43
1/21/2017,Gonzaga,Portland,73,52
1/21/2017,BYU,Pacific,62,47
1/21/2017,St Mary's CA,Pepperdine,85,65
1/21/2017,Santa Clara,Loy Marymount,64,63
1/21/2017,Ga Southern,Appalachian St,92,88
1/21/2017,UNC Asheville,Campbell,72,56
1/21/2017,Charleston So,Longwood,76,61
1/21/2017,High Point,Radford,61,58
1/21/2017,Winthrop,Liberty,61,48
1/21/2017,Chattanooga,Samford,82,78
1/21/2017,Mercer,W Carolina,70,50
1/21/2017,Ohio,N Illinois,78,69
1/21/2017,Kent,Toledo,85,61
1/21/2017,Buffalo,W Michigan,66,54
1/21/2017,Niagara,St Peter's,57,55
1/21/2017,Rider,Marist,84,66
1/21/2017,Austin Peay,Murray St,84,81
1/21/2017,Belmont,Tennessee Tech,82,70
1/21/2017,Morehead St,E Kentucky,80,54
1/21/2017,TN Martin,Edwardsville,75,67
1/21/2017,S Dakota St,IPFW,77,67
1/21/2017,Northern Iowa,S Illinois,58,57
1/21/2017,Missouri St,Bradley,76,62
1/21/2017,Loyola-Chicago,Evansville,67,61
1/21/2017,North Florida,Lipscomb,90,84
1/21/2017,SC Upstate,Stetson,97,86
1/21/2017,F Dickinson,Long Island,83,66
1/21/2017,Central Conn,St Francis PA,84,83
1/21/2017,Wagner,Sacred Heart,67,62
1/21/2017,Mt St Mary's,St Francis NY,55,47
1/21/2017,Cornell,Columbia,67,62
1/21/2017,Harvard,Dartmouth,82,68
1/21/2017,Florida Intl,UAB,94,85
1/21/2017,Louisiana Tech,North Texas,81,57
1/21/2017,Rice,Southern Miss,61,58
1/21/2017,Col Charleston,James Madison,73,60
1/21/2017,Towson,Delaware,75,58
1/21/2017,UNC Wilmington,Drexel,87,74
1/21/2017,Elon,William & Mary,71,62
1/21/2017,Hofstra,Northeastern,78,73
1/21/2017,Vanderbilt,Florida,68,66
1/21/2017,Texas A&M,Georgia,63,62
1/21/2017,Purdue,Penn St,77,52
1/21/2017,North Carolina,Boston College,90,82
1/21/2017,Notre Dame,Syracuse,84,66
1/21/2017,Villanova,Providence,78,68
1/21/2017,Fordham,Massachusetts,71,68
1/21/2017,Tulsa,South Florida,79,67
1/21/2017,Denver,IUPUI,78,74
1/21/2017,Navy,Army,96,80
1/21/2017,Kansas,Texas,79,67
1/21/2017,Florida St,Louisville,73,68
1/21/2017,Wake Forest,NC State,93,88
1/21/2017,Virginia,Georgia Tech,62,49
1/21/2017,Iowa St,Oklahoma,92,87
1/21/2017,Oklahoma St,Texas Tech,83,64
1/21/2017,Bucknell,Boston Univ,70,59
1/21/2017,Colgate,Loyola MD,52,49
1/21/2017,Butler,DePaul,70,69
1/21/2017,Michigan,Illinois,66,57
1/21/2017,Georgia St,Coastal Car,76,56
1/21/2017,Bowling Green,Ball St,79,74
1/21/2017,Rhode Island,Duquesne,90,69
1/21/2017,North Dakota,Idaho St,89,64
1/21/2017,Gardner Webb,Presbyterian,78,61
1/21/2017,N Dakota St,W Illinois,89,57
1/21/2017,Wichita St,Indiana St,84,58
1/21/2017,Mississippi,Missouri,75,71
1/21/2017,Auburn,Alabama,84,64
1/21/2017,Washington St,Colorado,91,89
1/21/2017,Arizona,UCLA,96,85
1/21/2017,Kansas St,West Virginia,79,75
1/21/2017,Cincinnati,Tulane,78,61
1/21/2017,Furman,VMI,89,72
1/21/2017,Oral Roberts,NE Omaha,103,86
1/21/2017,Bryant,Robert Morris,59,56
1/21/2017,E Washington,Southern Utah,83,68
1/21/2017,Wisconsin,Minnesota,78,76
1/21/2017,Marquette,Creighton,102,94
1/21/2017,UNC Greensboro,Citadel,81,72
1/21/2017,UNLV,Air Force,87,85
1/21/2017,Boise St,San Jose St,75,65
1/21/2017,SE Missouri St,E Illinois,83,71
1/21/2017,UT Arlington,ULM,71,55
1/21/2017,ULL,Texas St,79,73
1/21/2017,Tennessee,Mississippi St,91,74
1/21/2017,Oregon,Stanford,69,52
1/21/2017,SMU,Houston,85,64
1/21/2017,Marshall,WKU,94,80
1/21/2017,Fresno St,Nevada,81,76
1/21/2017,Ark Little Rock,South Alabama,73,56
1/21/2017,St Joseph's PA,Penn,78,71
1/21/2017,FL Gulf Coast,NJIT,84,71
