Date,Team,Opponent,Team Score,Opponent Score
1/9/2016,IPFW,Denver,65,64
1/9/2016,North Carolina-Wilmington,Delaware,85,67
1/9/2016,Jackson State,Alcorn State,80,71
1/9/2016,Lehigh,American,65,50
1/9/2016,Arkansas,Mississippi State,82,68
1/9/2016,Appalachian State,Texas State,76,56
1/9/2016,Kentucky,Alabama,77,61
1/9/2016,Nevada,Air Force,86,63
1/9/2016,Alabama A&M,Arkansas-Pine Bluff,85,70
1/9/2016,Alabama State,Mississippi Valley State,75,74
1/9/2016,Alabama-Birmingham,Texas-El Paso,87,80
1/9/2016,Arkansas-Little Rock,Louisiana-Monroe,58,57
1/9/2016,Central Michigan,Bowling Green State,79,67
1/9/2016,Boston University,Lafayette,68,47
1/9/2016,Brigham Young,San Francisco,102,92
1/9/2016,Bucknell,Holy Cross,98,71
1/9/2016,Brown,Daniel Webster,69,43
1/9/2016,Arkansas State,Louisiana-Lafayette,71,69
1/9/2016,Tennessee Tech,Austin Peay,72,66
1/9/2016,Boise State,Fresno State,81,70
1/9/2016,Belmont,Eastern Illinois,85,59
1/9/2016,Baylor,Iowa State,94,89
1/9/2016,Iona,Marist,90,80
1/9/2016,James Madison,Towson,73,59
1/9/2016,Kennesaw State,Lipscomb,102,86
1/9/2016,Howard,Coppin State,72,63
1/9/2016,North Dakota,Idaho State,84,76
1/9/2016,Indiana State,Illinois State,77,65
1/9/2016,Incarnate Word,Northwestern State,70,56
1/9/2016,La Salle,Dayton,61,57
1/9/2016,Missouri State,Loyola (IL),56,54
1/9/2016,Louisiana Tech,Charlotte,93,90
1/9/2016,Pacific,Loyola Marymount,60,58
1/9/2016,Marquette,St. John's (NY),81,75
1/9/2016,Army,Loyola (MD),73,59
1/9/2016,Long Beach State,UC-Davis,59,47
1/9/2016,Liberty,Campbell,55,52
1/9/2016,Longwood,Coastal Carolina,76,61
1/9/2016,Saint Francis (PA),Long Island University,72,65
1/9/2016,Houston Baptist,Southeastern Louisiana,77,58
1/9/2016,Furman,Chattanooga,70,55
1/9/2016,Florida Gulf Coast,Stetson,82,53
1/9/2016,Gardner-Webb,Radford,83,61
1/9/2016,George Washington,Duquesne,91,64
1/9/2016,Hofstra,Elon,80,76
1/9/2016,Evansville,Bradley,67,35
1/9/2016,Florida,Louisiana State,68,62
1/9/2016,Fairleigh Dickinson,Central Connecticut State,92,73
1/9/2016,Georgetown,DePaul,74,63
1/9/2016,Hampton,Bethune-Cookman,75,70
1/9/2016,Harvard,Dartmouth,77,70
1/9/2016,High Point,Presbyterian,82,66
1/9/2016,Hawaii,UC-Santa Barbara,65,57
1/9/2016,Georgia State,South Alabama,70,55
1/9/2016,Georgia Southern,Troy,93,88
1/9/2016,Georgia Tech,Virginia,68,64
1/9/2016,Grand Canyon,New Mexico State,79,75
1/9/2016,Gonzaga,Portland,85,74
1/10/2016,Saint Joseph's,Rhode Island,72,67
1/10/2016,Virginia Commonwealth,Saint Louis,72,56
1/10/2016,Michigan State,Penn State,92,65
1/10/2016,Cincinnati,South Florida,54,51
1/10/2016,Tulsa,Tulane,81,67
1/10/2016,Wake Forest,North Carolina State,77,74
1/10/2016,Southern Methodist,Central Florida,88,73
1/10/2016,Valparaiso,Detroit Mercy,92,74
1/10/2016,Villanova,Butler,60,55
1/10/2016,Clemson,Louisville,66,62
1/10/2016,Richmond,Fordham,93,82
1/10/2016,Oakland,Illinois-Chicago,86,61
1/10/2016,Oregon,Stanford,71,58
1/10/2016,Illinois,Purdue,84,70
1/10/2016,Indiana,Ohio State,85,60
1/11/2016,Bethune-Cookman,Norfolk State,72,70
1/11/2016,Sam Houston State,Southeastern Louisiana,70,63
1/11/2016,North Carolina Central,Savannah State,69,46
1/11/2016,Maryland-Eastern Shore,Morgan State,69,65
1/11/2016,Incarnate Word,New Orleans,71,68
1/11/2016,Western Carolina,North Carolina-Greensboro,83,77
1/11/2016,Winthrop,Ferrum,81,63
1/11/2016,Chattanooga,Wofford,77,68
1/11/2016,South Carolina State,North Carolina A&T,92,85
1/11/2016,Southern,Jackson State,74,66
1/11/2016,Cal State Bakersfield,Chicago State,67,56
1/11/2016,Howard,Delaware State,71,67
1/11/2016,Mississippi Valley State,Alabama A&M,79,73
1/11/2016,Alcorn State,Grambling,69,53
1/11/2016,Arkansas-Pine Bluff,Alabama State,59,55
1/11/2016,East Tennessee State,Virginia Military Institute,88,51
1/11/2016,Hampton,Florida A&M,71,65
1/11/2016,Bucknell,Lehigh,82,76
1/11/2016,Texas A&M-Corpus Christi,Lamar,91,82
1/11/2016,Monmouth,Fairfield,86,74
1/11/2016,Furman,Samford,77,57
1/12/2016,Southern Illinois,Illinois State,81,78
1/12/2016,Tulane,South Florida,81,70
1/12/2016,Texas,Iowa State,94,91
1/12/2016,Stephen F. Austin,Central Arkansas,85,64
1/12/2016,Nevada-Las Vegas,New Mexico,86,74
1/12/2016,Nebraska,Minnesota,84,59
1/12/2016,Northwestern,Wisconsin,70,65
1/12/2016,Bowling Green State,Ohio,91,75
1/12/2016,West Virginia,Kansas,74,63
1/12/2016,Virginia,Miami (FL),66,58
1/12/2016,Ball State,Western Michigan,74,64
1/12/2016,Xavier,DePaul,84,64
1/12/2016,Northern Illinois,Toledo,71,66
1/12/2016,Texas A&M,Florida,71,68
1/12/2016,Vanderbilt,Auburn,75,57
1/12/2016,Utah State,Air Force,79,60
1/12/2016,Dartmouth,Canisius,80,69
1/12/2016,Dayton,Davidson,80,74
1/12/2016,Eastern Michigan,Buffalo,81,69
1/12/2016,Providence,Creighton,50,48
1/12/2016,Albany (NY),New Hampshire,80,75
1/12/2016,Abilene Christian,Northwestern State,87,72
1/12/2016,Central Michigan,Akron,92,81
1/12/2016,Evansville,Drake,84,65
1/12/2016,George Washington,Massachusetts,81,70
1/12/2016,Michigan,Maryland,70,67
1/12/2016,Arkansas,Missouri,94,61
1/12/2016,Kansas State,Texas Tech,83,70
1/12/2016,Harvard,Ryerson,73,57
1/12/2016,Kentucky,Mississippi State,80,74
1/12/2016,Kent State,Miami (OH),76,68
1/13/2016,Oklahoma,Oklahoma State,74,72
1/13/2016,Notre Dame,Georgia Tech,72,64
1/13/2016,Ohio State,Rutgers,94,68
1/13/2016,Richmond,La Salle,83,61
1/13/2016,San Jose State,Wyoming,62,55
1/13/2016,Purdue,Penn State,74,57
1/13/2016,Boise State,Nevada,74,67
1/13/2016,Navy,Loyola (MD),60,52
1/13/2016,Wichita State,Missouri State,78,62
1/13/2016,North Dakota State,South Dakota,66,65
1/13/2016,Florida State,North Carolina State,85,78
1/13/2016,Southern California,UCLA,89,75
1/13/2016,Tennessee-Martin,Tennessee Tech,96,90
1/13/2016,Virginia Tech,Wake Forest,93,91
1/13/2016,Virginia Commonwealth,Fordham,88,54
1/13/2016,Villanova,Marquette,83,68
1/13/2016,St. Bonaventure,Rhode Island,69,64
1/13/2016,Georgetown,St. John's (NY),93,73
1/13/2016,Jacksonville State,Southeast Missouri State,74,60
1/13/2016,Syracuse,Boston College,62,40
1/13/2016,Stony Brook,Maryland-Baltimore County,86,74
1/13/2016,Colgate,Army,80,66
1/13/2016,Colorado,Oregon State,71,54
1/13/2016,Clemson,Duke,68,63
1/13/2016,Duquesne,Saint Louis,81,71
1/13/2016,San Diego State,Colorado State,69,62
1/13/2016,Boston University,American,61,50
1/13/2016,Baylor,Texas Christian,82,54
1/13/2016,Alabama,South Carolina,73,50
1/13/2016,Cincinnati,Houston,70,59
1/13/2016,Hartford,Binghamton,76,72
1/13/2016,Bradley,Loyola (IL),54,53
1/13/2016,Lafayette,Holy Cross,65,52
1/13/2016,Louisiana State,Mississippi,90,81
1/13/2016,Memphis,Temple,67,65
1/13/2016,Maine,Massachusetts-Lowell,95,81
1/13/2016,Georgia,Tennessee,81,72
1/13/2016,Saint Joseph's,George Mason,87,73
1/13/2016,Southern Methodist,East Carolina,79,55
1/13/2016,Indiana State,Northern Iowa,74,60
1/13/2016,Houston Baptist,Nicholls State,78,69
1/14/2016,Rice,Western Kentucky,83,73
1/14/2016,Rider,Marist,102,100
1/14/2016,Weber State,Portland State,73,58
1/14/2016,Radford,North Carolina-Asheville,91,86
1/14/2016,Mount St. Mary's,Robert Morris,76,52
1/14/2016,East Tennessee State,Samford,81,77
1/14/2016,Saint Mary's (CA),Pacific,78,62
1/14/2016,Fairleigh Dickinson,Saint Francis (PA),71,59
1/14/2016,Sacramento State,Idaho State,82,71
1/14/2016,San Diego,Portland,82,71
1/14/2016,North Florida,Lipscomb,95,83
1/14/2016,Marshall,North Texas,97,78
1/14/2016,New Mexico State,Missouri-Kansas City,65,64
1/14/2016,North Dakota,Montana State,85,68
1/14/2016,James Madison,Northeastern,75,63
1/14/2016,Alabama-Birmingham,Old Dominion,72,71
1/14/2016,Montana,Northern Colorado,73,66
1/14/2016,Northern Kentucky,Youngstown State,84,64
1/14/2016,Oregon,Utah,77,59
1/14/2016,Tulsa,Connecticut,60,51
1/14/2016,Texas-Arlington,Troy,90,63
1/14/2016,Texas-Rio Grande Valley,Chicago State,82,72
1/14/2016,Valparaiso,Milwaukee,68,56
1/14/2016,Winthrop,High Point,86,66
1/14/2016,Wright State,Cleveland State,70,53
1/14/2016,Long Island University,Wagner,71,70
1/14/2016,Denver,Western Illinois,76,69
1/14/2016,Santa Clara,Pepperdine,62,60
1/14/2016,Texas State,South Alabama,78,67
1/14/2016,Loyola Marymount,San Francisco,87,83
1/14/2016,South Dakota State,IPFW,92,76
1/14/2016,Stetson,South Carolina Upstate,89,86
1/14/2016,Tennessee State,Austin Peay,66,52
1/14/2016,Morehead State,Southern Illinois-Edwardsville,70,67
1/14/2016,Stanford,University of California,77,71
1/14/2016,Middle Tennessee,Charlotte,73,72
1/14/2016,Chattanooga,Western Carolina,77,58
1/14/2016,Sacred Heart,Central Connecticut State,80,78
1/14/2016,Charleston Southern,Liberty,64,63
1/14/2016,William & Mary,College of Charleston,63,61
1/14/2016,Eastern Illinois,Eastern Kentucky,97,85
1/14/2016,Towson,Delaware,79,77
1/14/2016,Coastal Carolina,Presbyterian,87,58
1/14/2016,Wofford,Citadel,86,83
1/14/2016,Longwood,Campbell,74,57
1/14/2016,Arkansas-Little Rock,Appalachian State,81,55
1/14/2016,Belmont,Murray State,81,73
1/14/2016,Arizona,Washington,99,67
1/14/2016,Arizona State,Washington State,84,73
1/14/2016,Bryant,St. Francis (NY),61,59
1/14/2016,UC-Davis,Cal State Northridge,63,62
1/14/2016,Hawaii,UC-Riverside,80,71
1/14/2016,UC-Santa Barbara,Cal Poly,76,73
1/14/2016,Jacksonville,Kennesaw State,83,70
1/14/2016,Oral Roberts,IUPUI,80,71
1/14/2016,Idaho,Northern Arizona,83,76
1/14/2016,Hofstra,Drexel,69,61
1/14/2016,Green Bay,Illinois-Chicago,78,76
1/14/2016,Mercer,Furman,69,65
1/14/2016,Iowa,Michigan State,76,59
1/14/2016,UC-Irvine,Long Beach State,58,54
1/14/2016,Louisville,Pittsburgh,59,41
1/14/2016,Florida Atlantic,Southern Mississippi,58,51
1/14/2016,North Carolina-Wilmington,Elon,91,82
1/14/2016,Florida Gulf Coast,NJIT,82,78
1/14/2016,Eastern Washington,Southern Utah,106,80
1/14/2016,Georgia State,Louisiana-Monroe,65,51
1/14/2016,Brigham Young,Gonzaga,69,68
1/14/2016,Florida International,Louisiana Tech,88,74
1/14/2016,Louisiana-Lafayette,Georgia Southern,74,65
1/15/2016,Canisius,Manhattan,65,62
1/15/2016,Maine,Albany (NY),81,79
1/15/2016,Toledo,Akron,78,64
1/15/2016,Siena,Quinnipiac,64,52
1/15/2016,Fairfield,Niagara,73,68
1/15/2016,Dayton,George Washington,77,70
1/15/2016,Monmouth,Iona,110,102
1/15/2016,Evansville,Illinois State,66,55
1/16/2016,Cleveland State,Northern Kentucky,70,65
1/16/2016,Penn State,Northwestern,71,62
1/16/2016,Middle Tennessee,Old Dominion,64,61
1/16/2016,Oklahoma,West Virginia,70,68
1/16/2016,North Florida,Kennesaw State,93,78
1/16/2016,North Dakota State,South Dakota State,68,57
1/16/2016,Northern Colorado,Montana State,78,76
1/16/2016,Loyola (IL),Northern Iowa,51,41
1/16/2016,Western Kentucky,North Texas,81,76
1/16/2016,Seton Hall,Providence,81,72
1/16/2016,Rhode Island,La Salle,73,62
1/16/2016,Virginia Commonwealth,Richmond,94,89
1/16/2016,Marshall,Rice,94,90
1/16/2016,Pittsburgh,Boston College,84,61
1/16/2016,Pacific,Bethesda University (CA),88,30
1/16/2016,Presbyterian,Radford,69,68
1/16/2016,Portland,Brigham Young,84,81
1/16/2016,Idaho State,Portland State,73,70
1/16/2016,Navy,Lafayette,87,61
1/16/2016,IPFW,Nebraska-Omaha,106,101
1/16/2016,Stony Brook,New Hampshire,80,50
1/16/2016,Nevada-Las Vegas,Air Force,100,64
1/16/2016,Indiana,Minnesota,70,63
1/16/2016,Mercer,Wofford,70,69
1/16/2016,Florida,Mississippi,80,71
1/16/2016,Tennessee,Mississippi State,80,75
1/16/2016,Alcorn State,Mississippi Valley State,93,87
1/16/2016,Norfolk State,North Carolina Central,88,79
1/16/2016,North Carolina-Asheville,Gardner-Webb,75,69
1/16/2016,Hampton,North Carolina A&T,79,62
1/16/2016,Montana,North Dakota,65,61
1/16/2016,North Carolina-Wilmington,William & Mary,97,94
1/16/2016,New Mexico State,Chicago State,80,62
1/16/2016,Wyoming,New Mexico,70,68
1/16/2016,Houston Baptist,New Orleans,73,69
1/16/2016,North Carolina,North Carolina State,67,55
1/16/2016,Texas-San Antonio,Texas-El Paso,71,67
1/16/2016,Baylor,Texas Tech,63,60
1/16/2016,Texas-Rio Grande Valley,Missouri-Kansas City,71,66
1/16/2016,Troy,Texas State,66,57
1/16/2016,Towson,Drexel,69,50
1/16/2016,Tennessee Tech,Southeast Missouri State,91,55
1/16/2016,Tennessee State,Murray State,73,71
1/16/2016,Texas A&M-Corpus Christi,Nicholls State,76,71
1/16/2016,Texas,Oklahoma State,74,69
1/16/2016,Western Michigan,Northern Illinois,83,69
1/16/2016,Winthrop,Liberty,74,58
1/16/2016,Yale,Brown,77,68
1/16/2016,Wright State,Youngstown State,81,45
1/16/2016,Vanderbilt,Alabama,71,63
1/16/2016,Valparaiso,Green Bay,85,70
1/16/2016,Oral Roberts,Western Illinois,77,68
1/16/2016,Wagner,Central Connecticut State,70,48
1/16/2016,Syracuse,Wake Forest,83,55
1/16/2016,Loyola Marymount,Santa Clara,76,66
1/16/2016,Pepperdine,San Francisco,98,84
1/16/2016,Cal State Bakersfield,Seattle,79,52
1/16/2016,Savannah State,Maryland-Eastern Shore,68,61
1/16/2016,Weber State,Sacramento State,85,74
1/16/2016,Robert Morris,Fairleigh Dickinson,64,58
1/16/2016,Mount St. Mary's,Saint Francis (PA),82,72
1/16/2016,Saint Joseph's,Fordham,80,55
1/16/2016,Samford,Western Carolina,84,68
1/16/2016,St. Francis (NY),Sacred Heart,85,67
1/16/2016,Southern Illinois-Edwardsville,Eastern Kentucky,67,65
1/16/2016,Stephen F. Austin,Abilene Christian,97,62
1/16/2016,Temple,Cincinnati,67,65
1/16/2016,NJIT,Stetson,71,59
1/16/2016,South Carolina,Missouri,81,72
1/16/2016,South Alabama,Texas-Arlington,88,85
1/16/2016,South Carolina State,Delaware State,90,79
1/16/2016,Incarnate Word,Southeastern Louisiana,75,71
1/16/2016,Clemson,Miami (FL),76,65
1/16/2016,Citadel,Furman,89,86
1/16/2016,Utah State,Colorado State,96,92
1/16/2016,Elon,College of Charleston,65,64
1/16/2016,Charleston Southern,Campbell,82,75
1/16/2016,UC-Irvine,UC-Santa Barbara,61,52
1/16/2016,Central Florida,East Carolina,89,69
1/16/2016,Chattanooga,East Tennessee State,94,84
1/16/2016,Alabama-Birmingham,Charlotte,74,72
1/16/2016,Notre Dame,Duke,95,91
1/16/2016,Duquesne,St. Bonaventure,95,88
1/16/2016,Oakland,Detroit Mercy,86,82
1/16/2016,Bowling Green State,Eastern Michigan,84,79
1/16/2016,Eastern Illinois,Morehead State,84,82
1/16/2016,Dartmouth,Pine Manor,121,56
1/16/2016,Columbia,Cornell,74,70
1/16/2016,Davidson,Massachusetts,86,74
1/16/2016,Northeastern,Delaware,69,60
1/16/2016,Ball State,Miami (OH),48,46
1/16/2016,Auburn,Kentucky,75,70
1/16/2016,Coppin State,Bethune-Cookman,62,54
1/16/2016,Belmont,Austin Peay,76,58
1/16/2016,Arizona,Washington State,90,66
1/16/2016,Alabama A&M,Alabama State,80,75
1/16/2016,Southern,Arkansas-Pine Bluff,69,55
1/16/2016,Appalachian State,Arkansas State,86,72
1/16/2016,Washington,Arizona State,89,85
1/16/2016,Cal Poly,Long Beach State,96,92
1/16/2016,Butler,St. John's (NY),78,58
1/16/2016,UC-Riverside,Cal State Northridge,75,72
1/16/2016,Hawaii,Cal State Fullerton,86,79
1/16/2016,Missouri State,Bradley,61,42
1/16/2016,San Diego State,Boise State,56,53
1/16/2016,Colgate,Bucknell,84,73
1/16/2016,Buffalo,Central Michigan,74,61
1/16/2016,Long Island University,Bryant,79,61
1/16/2016,Texas Southern,Jackson State,71,65
1/16/2016,Jacksonville,Lipscomb,76,73
1/16/2016,IUPUI,Denver,76,61
1/16/2016,Kansas,Texas Christian,70,63
1/16/2016,Jacksonville State,Tennessee-Martin,82,60
1/16/2016,Southern Utah,Idaho,85,83
1/16/2016,Harvard,Howard,69,61
1/16/2016,Milwaukee,Illinois-Chicago,87,62
1/16/2016,Nebraska,Illinois,78,67
1/16/2016,Xavier,Marquette,74,66
1/16/2016,Maryland,Ohio State,100,65
1/16/2016,Massachusetts-Lowell,Maryland-Baltimore County,95,89
1/16/2016,Memphis,South Florida,71,56
1/16/2016,McNeese State,Sam Houston State,72,68
1/16/2016,Kent State,Ohio,89,82
1/16/2016,Iowa State,Kansas State,76,63
1/16/2016,Lamar,Northwestern State,86,82
1/16/2016,Louisiana State,Arkansas,76,74
1/16/2016,Southern Mississippi,Florida International,66,60
1/16/2016,Fresno State,San Jose State,81,74
1/16/2016,Villanova,Georgetown,55,50
1/16/2016,Georgia Southern,Louisiana-Monroe,66,51
1/16/2016,Texas A&M,Georgia,79,45
1/16/2016,Florida A&M,Morgan State,72,65
1/16/2016,Eastern Washington,Northern Arizona,96,73
1/16/2016,Florida Atlantic,Louisiana Tech,63,61
1/16/2016,Florida Gulf Coast,South Carolina Upstate,85,56
1/16/2016,Vermont,Hartford,83,68
1/16/2016,Coastal Carolina,High Point,71,68
1/16/2016,Lehigh,Holy Cross,87,66
1/16/2016,James Madison,Hofstra,86,82
1/16/2016,Virginia Tech,Georgia Tech,78,77
1/16/2016,Louisiana-Lafayette,Georgia State,87,54
1/16/2016,Gonzaga,San Diego,88,52
1/16/2016,Grand Canyon,Utah Valley,99,88
1/16/2016,Grambling,Prairie View,66,63
1/17/2016,George Mason,Saint Louis,92,79
1/17/2016,Rider,Iona,79,75
1/17/2016,Canisius,Quinnipiac,63,53
1/17/2016,Saint Peter's,Marist,76,67
1/17/2016,Wichita State,Indiana State,82,62
1/17/2016,Wisconsin,Michigan State,77,76
1/17/2016,Southern Methodist,Tulane,60,45
1/17/2016,Utah,Oregon State,59,53
1/17/2016,Creighton,DePaul,91,80
1/17/2016,Southern Illinois,Drake,81,76
1/17/2016,Army,American,65,45
1/17/2016,Colorado,Oregon,91,87
1/17/2016,Florida State,Virginia,69,62
1/17/2016,Manhattan,Niagara,69,64
1/17/2016,North Carolina-Greensboro,Virginia Military Institute,85,68
1/17/2016,Connecticut,Houston,69,57
1/17/2016,Iowa,Michigan,82,71
1/18/2016,Purdue,Rutgers,107,57
1/18/2016,Hampton,North Carolina Central,80,79
1/18/2016,Sam Houston State,Nicholls State,87,76
1/18/2016,Monmouth,Siena,85,69
1/18/2016,Southern,Mississippi Valley State,67,54
1/18/2016,Norfolk State,North Carolina A&T,75,68
1/18/2016,Stephen F. Austin,New Orleans,82,58
1/18/2016,Massachusetts-Lowell,Vermont,93,82
1/18/2016,Valparaiso,Youngstown State,96,65
1/18/2016,Wright State,Detroit Mercy,77,76
1/18/2016,Texas Tech,Texas Christian,76,69
1/18/2016,South Carolina State,Maryland-Eastern Shore,68,63
1/18/2016,Savannah State,Delaware State,64,47
1/18/2016,Southeastern Louisiana,Lamar,98,70
1/18/2016,Boston University,Loyola (MD),87,84
1/18/2016,Cleveland State,Illinois-Chicago,70,53
1/18/2016,Bethune-Cookman,Morgan State,62,50
1/18/2016,Alcorn State,Arkansas-Pine Bluff,73,65
1/18/2016,Albany (NY),Binghamton,80,59
1/18/2016,Arkansas State,Arkansas-Little Rock,76,73
1/18/2016,Syracuse,Duke,64,62
1/18/2016,Jackson State,Prairie View,60,57
1/18/2016,New Hampshire,Maine,99,91
1/18/2016,Iowa State,Oklahoma,82,77
1/18/2016,Coppin State,Florida A&M,70,66
1/18/2016,Stony Brook,Hartford,77,43
1/18/2016,Texas Southern,Grambling,69,54
1/19/2016,Oklahoma State,Kansas,86,67
1/19/2016,North Carolina State,Pittsburgh,78,61
1/19/2016,Providence,Butler,71,68
1/19/2016,Ohio,Western Michigan,82,64
1/19/2016,Northern Illinois,Central Michigan,75,70
1/19/2016,South Carolina,Mississippi,77,74
1/19/2016,Northern Kentucky,Oakland,90,73
1/19/2016,Texas A&M-Corpus Christi,Northwestern State,89,79
1/19/2016,Virginia,Clemson,69,62
1/19/2016,Nevada-Las Vegas,Utah State,80,68
1/19/2016,Georgetown,Xavier,81,72
1/19/2016,Wofford,Tennessee Wesleyan,89,66
1/19/2016,Texas A&M,Louisiana State,71,57
1/19/2016,Southeast Missouri State,Hannibal-LaGrange,84,61
1/19/2016,San Diego State,Fresno State,73,67
1/19/2016,Southern Methodist,Houston,77,73
1/19/2016,Dayton,St. Bonaventure,85,79
1/19/2016,Houston Baptist,Central Arkansas,72,61
1/19/2016,Toledo,Bowling Green State,81,74
1/19/2016,Green Bay,Chicago State,99,66
1/19/2016,Connecticut,Tulane,60,42
1/19/2016,Akron,Eastern Michigan,92,88
1/19/2016,Abilene Christian,McNeese State,75,67
1/19/2016,Kent State,Ball State,76,68
1/19/2016,Auburn,Alabama,83,77
1/19/2016,Liberty,Longwood,55,53
1/19/2016,Indiana,Illinois,103,69
1/19/2016,Buffalo,Miami (OH),77,60
1/19/2016,Maryland,Northwestern,62,56
1/19/2016,Georgia State,Georgia Southern,69,66
1/19/2016,Tulsa,East Carolina,84,69
1/19/2016,Evansville,Loyola (IL),74,66
1/19/2016,Saint Peter's,Fairfield,77,71
1/19/2016,Florida,Mississippi State,81,78
1/20/2016,UCLA,Oregon State,82,73
1/20/2016,Saint Joseph's,Pennsylvania,75,60
1/20/2016,Radford,Campbell,78,66
1/20/2016,Charleston Southern,Presbyterian,73,72
1/20/2016,Notre Dame,Virginia Tech,83,81
1/20/2016,Nebraska,Michigan State,72,71
1/20/2016,Georgia,Missouri,60,57
1/20/2016,Wichita State,Northern Iowa,74,55
1/20/2016,North Carolina,Wake Forest,83,68
1/20/2016,Virginia Commonwealth,Duquesne,93,71
1/20/2016,Vanderbilt,Tennessee,88,74
1/20/2016,Washington,Colorado,95,83
1/20/2016,Nevada,Wyoming,75,69
1/20/2016,Texas,West Virginia,56,49
1/20/2016,Villanova,Seton Hall,72,71
1/20/2016,South Dakota,Western Illinois,76,67
1/20/2016,Saint Louis,Davidson,96,87
1/20/2016,Southern Illinois,Indiana State,79,66
1/20/2016,Central Florida,South Florida,64,54
1/20/2016,Long Beach State,UC-Santa Barbara,77,67
1/20/2016,UC-Irvine,Cal State Fullerton,72,59
1/20/2016,Missouri State,Drake,79,70
1/20/2016,Fordham,George Mason,73,62
1/20/2016,Colgate,Boston University,85,78
1/20/2016,Illinois State,Bradley,55,52
1/20/2016,Baylor,Kansas State,79,72
1/20/2016,Colorado State,Air Force,83,79
1/20/2016,Boise State,San Jose State,94,69
1/20/2016,Miami (FL),Boston College,67,53
1/20/2016,Louisville,Florida State,84,65
1/20/2016,Navy,Lehigh,69,64
1/20/2016,Bucknell,Loyola (MD),67,58
1/20/2016,Michigan,Minnesota,74,69
1/20/2016,DePaul,Marquette,57,56
1/20/2016,High Point,North Carolina-Asheville,73,69
1/20/2016,Winthrop,Gardner-Webb,71,58
1/20/2016,Temple,La Salle,62,49
1/20/2016,American,Lafayette,81,73
1/20/2016,Holy Cross,Army,69,65
1/21/2016,Pepperdine,San Diego,76,58
1/21/2016,Wisconsin,Penn State,66,60
1/21/2016,Pacific,Portland,70,61
1/21/2016,Sacred Heart,Mount St. Mary's,76,71
1/21/2016,San Francisco,Santa Clara,74,61
1/21/2016,Saint Mary's (CA),Gonzaga,70,67
1/21/2016,Iowa,Rutgers,90,76
1/21/2016,Purdue,Ohio State,75,64
1/21/2016,Oregon,Southern California,89,81
1/21/2016,Chattanooga,North Carolina-Greensboro,73,60
1/21/2016,North Carolina-Wilmington,Delaware,79,70
1/21/2016,Murray State,Eastern Illinois,68,58
1/21/2016,NJIT,Jacksonville,83,63
1/21/2016,Old Dominion,Western Kentucky,68,62
1/21/2016,South Dakota State,Oral Roberts,86,74
1/21/2016,Hofstra,Northeastern,96,92
1/21/2016,North Dakota,Northern Arizona,101,59
1/21/2016,Arkansas-Little Rock,Texas State,77,74
1/21/2016,College of Charleston,Towson,40,37
1/21/2016,Texas-El Paso,Florida Atlantic,71,56
1/21/2016,Florida International,Texas-San Antonio,72,56
1/21/2016,Citadel,Western Carolina,92,91
1/21/2016,William & Mary,Elon,89,67
1/21/2016,Virginia Military Institute,Samford,83,76
1/21/2016,Utah,Washington State,92,71
1/21/2016,Texas-Arlington,Arkansas State,91,64
1/21/2016,North Florida,South Carolina Upstate,78,62
1/21/2016,Siena,Rider,63,52
1/21/2016,Northern Colorado,Southern Utah,90,80
1/21/2016,New Mexico State,Seattle,68,60
1/21/2016,Belmont,Tennessee-Martin,82,72
1/21/2016,Arizona,Stanford,71,57
1/21/2016,Wagner,St. Francis (NY),83,59
1/21/2016,Charlotte,Marshall,103,95
1/21/2016,Robert Morris,Central Connecticut State,59,45
1/21/2016,UC-Davis,UC-Riverside,58,55
1/21/2016,University of California,Arizona State,75,70
1/21/2016,East Tennessee State,Mercer,65,63
1/21/2016,Nebraska-Omaha,Denver,69,55
1/21/2016,Eastern Kentucky,Jacksonville State,91,88
1/21/2016,Cincinnati,Memphis,76,72
1/21/2016,Grand Canyon,Chicago State,90,65
1/21/2016,Kentucky,Arkansas,80,66
1/21/2016,Austin Peay,Southern Illinois-Edwardsville,90,86
1/21/2016,Alabama-Birmingham,Rice,82,70
1/21/2016,Appalachian State,Georgia State,76,67
1/21/2016,Cal State Bakersfield,Texas-Rio Grande Valley,77,58
1/21/2016,Cal State Northridge,Cal Poly,76,74
1/21/2016,Vermont,Binghamton,61,52
1/21/2016,Saint Francis (PA),Bryant,71,65
1/21/2016,New Hampshire,Massachusetts-Lowell,78,76
1/21/2016,Middle Tennessee,North Texas,86,64
1/21/2016,Manhattan,Monmouth,78,71
1/21/2016,Hartford,Maryland-Baltimore County,98,87
1/21/2016,Montana State,Eastern Washington,85,71
1/21/2016,Morehead State,Tennessee Tech,81,74
1/21/2016,Utah Valley,Missouri-Kansas City,90,79
1/21/2016,Idaho,Montana,63,58
1/21/2016,Florida Gulf Coast,Kennesaw State,79,74
1/21/2016,James Madison,Drexel,68,45
1/21/2016,Fairleigh Dickinson,Long Island University,101,95
1/21/2016,IPFW,North Dakota State,79,74
1/21/2016,Louisiana-Monroe,Troy,85,74
1/21/2016,Brigham Young,Loyola Marymount,91,80
1/21/2016,Lipscomb,Stetson,92,87
1/21/2016,Louisiana-Lafayette,South Alabama,92,82
1/22/2016,Northern Illinois,Toledo,58,49
1/22/2016,Canisius,Niagara,70,61
1/22/2016,Wright State,Valparaiso,73,62
