Date,Team,Opponent,Team Score,Opponent Score
2/14/2013,W Carolina,UNC Greensboro,70,68
2/14/2013,Quinnipiac,Robert Morris,63,61
2/14/2013,Iowa,Penn St,74,72
2/14/2013,Savannah St,Florida A&M,67,65
2/14/2013,Duquesne,Temple,84,83
2/14/2013,North Dakota,CS Sacramento,49,48
2/14/2013,Oakland,South Dakota,76,75
2/14/2013,USC,Stanford,65,64
2/15/2013,Harvard,Penn,73,54
2/15/2013,Princeton,Dartmouth,73,55
2/15/2013,Youngstown St,WI Milwaukee,94,80
2/15/2013,Cornell,Yale,68,61
2/15/2013,Georgetown,Cincinnati,62,55
2/15/2013,WI Green Bay,Cleveland St,66,59
2/15/2013,Brown,Columbia,58,55
2/15/2013,Niagara,Marist,57,54
2/15/2013,Jacksonville,North Florida,70,68
2/15/2013,Manhattan,Iona,74,73
2/16/2013,Long Beach St,UC Riverside,75,35
2/16/2013,Jackson St,Grambling,77,38
2/16/2013,N Dakota St,IUPUI,75,39
2/16/2013,Iowa St,TCU,87,53
2/16/2013,Arkansas St,ULM,87,54
2/16/2013,Morgan St,MD E Shore,87,55
2/16/2013,Florida,Auburn,83,52
2/16/2013,Tennessee,Kentucky,88,58
2/16/2013,Indiana,Purdue,83,55
2/16/2013,VA Commonwealth,G Washington,84,57
2/16/2013,Albany NY,Hartford,75,49
2/16/2013,Kansas,Texas,73,47
2/16/2013,Long Island,F Dickinson,92,67
2/16/2013,Loyola MD,Siena,80,57
2/16/2013,UAB,Rice,80,57
2/16/2013,SE Missouri St,TN Martin,96,74
2/16/2013,Denver,San Jose St,62,41
2/16/2013,Kansas St,Baylor,81,61
2/16/2013,Wofford,Chattanooga,78,58
2/16/2013,UC Irvine,CS Fullerton,86,66
2/16/2013,Yale,Columbia,75,56
2/16/2013,Georgia St,George Mason,78,60
2/16/2013,St Louis,Charlotte,76,58
2/16/2013,Cal Poly SLO,Santa Barbara,67,49
2/16/2013,Providence,Notre Dame,71,54
2/16/2013,Akron,Bowling Green,67,50
2/16/2013,Stony Brook,Vermont,65,48
2/16/2013,Mercer,ETSU,71,54
2/16/2013,Quinnipiac,St Francis PA,71,55
2/16/2013,Stetson,N Kentucky,62,46
2/16/2013,Longwood,Radford,76,61
2/16/2013,UTEP,UCF,73,58
2/16/2013,Davidson,Citadel,72,57
2/16/2013,BYU,Portland,86,72
2/16/2013,Wagner,Bryant,89,75
2/16/2013,E Washington,Southern Utah,86,72
2/16/2013,Delaware St,Coppin St,57,43
2/16/2013,N Colorado,CS Sacramento,78,64
2/16/2013,E Kentucky,Jacksonville St,80,67
2/16/2013,IPFW,South Dakota,64,51
2/16/2013,Memphis,Marshall,71,59
2/16/2013,North Carolina,Virginia,93,81
2/16/2013,William & Mary,Old Dominion,74,62
2/16/2013,La Salle,St Joseph's PA,76,64
2/16/2013,Bradley,Indiana St,80,68
2/16/2013,SC Upstate,Kennesaw,79,67
2/16/2013,LSU,Mississippi St,80,68
2/16/2013,Oakland,Missouri KC,86,74
2/16/2013,Harvard,Princeton,69,57
2/16/2013,Austin Peay,Edwardsville,83,71
2/16/2013,UC Davis,CS Northridge,73,61
2/16/2013,Dayton,Xavier,70,59
2/16/2013,UT San Antonio,Texas St,73,62
2/16/2013,St Mary's CA,Loy Marymount,61,50
2/16/2013,Samford,Furman,64,53
2/16/2013,Tulane,SMU,78,67
2/16/2013,Syracuse,Seton Hall,76,65
2/16/2013,Marquette,Pittsburgh,79,69
2/16/2013,New Mexico,Boise St,60,50
2/16/2013,Gonzaga,San Francisco,71,61
2/16/2013,Santa Clara,Pepperdine,70,60
2/16/2013,Alabama,South Carolina,68,58
2/16/2013,Penn,Dartmouth,67,57
2/16/2013,Detroit,Valparaiso,84,74
2/16/2013,Mississippi,Georgia,84,74
2/16/2013,Lipscomb,FL Gulf Coast,84,74
2/16/2013,Washington,Oregon St,72,62
2/16/2013,Villanova,Connecticut,70,61
2/16/2013,S Dakota St,W Illinois,64,55
2/16/2013,Tulsa,Houston,101,92
2/16/2013,Canisius,St Peter's,68,59
2/16/2013,Loyola-Chicago,IL Chicago,69,60
2/16/2013,Campbell,VMI,87,78
2/16/2013,Col Charleston,Ga Southern,69,60
2/16/2013,Southern Univ,Alabama St,58,49
2/16/2013,Mt St Mary's,Central Conn,89,80
2/16/2013,E Illinois,Murray St,79,70
2/16/2013,Toledo,C Michigan,73,64
2/16/2013,Monmouth NJ,St Francis NY,73,64
2/16/2013,Michigan St,Nebraska,73,64
2/16/2013,Pacific,Hawaii,80,71
2/16/2013,Buffalo,Miami OH,79,71
2/16/2013,W Michigan,N Illinois,66,58
2/16/2013,Charleston So,UNC Asheville,73,65
2/16/2013,UCLA,Stanford,88,80
2/16/2013,NJIT,Utah Valley,63,55
2/16/2013,Savannah St,NC Central,44,36
2/16/2013,S Illinois,Missouri St,62,54
2/16/2013,Weber St,Montana St,69,61
2/16/2013,Towson,Hofstra,57,50
2/16/2013,Vanderbilt,Texas A&M,63,56
2/16/2013,Elon,W Carolina,80,73
2/16/2013,Presbyterian,Winthrop,64,57
2/16/2013,Gardner Webb,Coastal Car,70,63
2/16/2013,McNeese St,Lamar,69,62
2/16/2013,Northern Iowa,Drake,71,64
2/16/2013,Alabama A&M,Alcorn St,72,65
2/16/2013,Montana,Idaho St,61,54
2/16/2013,DePaul,Rutgers,75,69
2/16/2013,E Michigan,Ball St,56,50
2/16/2013,UNC Wilmington,Northeastern,73,67
2/16/2013,TX Southern,Ark Pine Bluff,75,69
2/16/2013,Louisiana Tech,Idaho,67,61
2/16/2013,Oklahoma St,Oklahoma,84,79
2/16/2013,Robert Morris,Sacred Heart,68,63
2/16/2013,Butler,Fordham,68,63
2/16/2013,Sam Houston St,Cent Arkansas,80,75
2/16/2013,Northwestern LA,Nicholls St,84,79
2/16/2013,Rhode Island,Duquesne,67,62
2/16/2013,High Point,Liberty,73,68
2/16/2013,Florida Intl,W Kentucky,87,82
2/16/2013,Middle Tenn St,Ark Little Rock,66,61
2/16/2013,Houston Bap,TX Pan American,53,48
2/16/2013,Oral Roberts,TAM C. Christi,56,51
2/16/2013,NC State,Virginia Tech,90,86
2/16/2013,Maine,Binghamton,64,60
2/16/2013,Wyoming,Fresno St,55,51
2/16/2013,Colgate,Lehigh,64,60
2/16/2013,SE Louisiana,SF Austin,54,50
2/16/2013,Southern Miss,East Carolina,86,82
2/16/2013,Utah St,New Mexico St,73,69
2/16/2013,Richmond,St Bonaventure,83,80
2/16/2013,Ohio,Kent,78,75
2/16/2013,Florida St,Boston College,69,66
2/16/2013,Creighton,Evansville,71,68
2/16/2013,Colorado St,Air Force,89,86
2/16/2013,Cornell,Brown,69,66
2/16/2013,Prairie View,MS Valley St,80,77
2/16/2013,Northern Arizona,North Dakota,74,72
2/16/2013,West Virginia,Texas Tech,66,64
2/16/2013,S Carolina St,NC A&T,72,70
2/16/2013,Arkansas,Missouri,73,71
2/16/2013,Maryland,Duke,83,81
2/16/2013,Oregon,Washington St,79,77
2/16/2013,Morehead St,Tennessee Tech,65,63
2/16/2013,North Texas,Troy,63,61
2/16/2013,UNLV,San Diego St,72,70
2/16/2013,UT Arlington,Seattle,65,63
2/16/2013,James Madison,Delaware,72,71
2/16/2013,Georgia Tech,Wake Forest,57,56
2/16/2013,Army,Navy,56,55
2/16/2013,Lafayette,Bucknell,63,62
2/16/2013,Temple,Massachusetts,83,82
2/16/2013,Florida A&M,Howard,46,45
2/16/2013,ULL,FL Atlantic,58,57
2/16/2013,Arizona St,Colorado,63,62
2/17/2013,Wisconsin,Ohio St,71,49
2/17/2013,Cleveland St,WI Milwaukee,88,67
2/17/2013,Iowa,Minnesota,72,51
2/17/2013,Illinois,Northwestern,62,41
2/17/2013,Louisville,South Florida,59,41
2/17/2013,WI Green Bay,Youngstown St,71,54
2/17/2013,Boston Univ,New Hampshire,68,56
2/17/2013,Michigan,Penn St,79,71
2/17/2013,Appalachian St,UNC Greensboro,76,68
2/17/2013,California,USC,76,68
2/17/2013,Niagara,Manhattan,60,56
2/17/2013,Arizona,Utah,68,64
2/17/2013,Rider,Marist,67,63
2/17/2013,American Univ,Holy Cross,64,61
2/17/2013,Miami FL,Clemson,45,43
2/17/2013,Wichita St,Illinois St,68,67
2/18/2013,Ark Pine Bluff,Prairie View,76,47
2/18/2013,NC Central,S Carolina St,71,52
2/18/2013,TX Southern,MS Valley St,73,57
2/18/2013,Bethune-Cookman,Howard,64,50
2/18/2013,Southern Univ,Alabama A&M,81,67
2/18/2013,William & Mary,Georgia St,75,63
2/18/2013,Kansas St,West Virginia,71,61
2/18/2013,Notre Dame,Pittsburgh,51,42
2/18/2013,Drexel,Hofstra,63,54
2/18/2013,Portland St,E Washington,89,80
2/18/2013,Alabama St,Alcorn St,66,58
2/18/2013,Villanova,Rutgers,71,63
2/18/2013,Savannah St,NC A&T,56,49
2/18/2013,Bucknell,Lehigh,61,55
2/18/2013,Norfolk St,Hampton,62,59
2/18/2013,Fairfield,Iona,66,64
2/18/2013,Delaware St,Morgan St,52,50
2/18/2013,MD E Shore,Coppin St,64,62
2/19/2013,Longwood,Liberty,102,101
2/19/2013,Stony Brook,MD Baltimore Co,83,39
2/19/2013,Oral Roberts,Cent Arkansas,94,65
2/19/2013,San Diego St,Wyoming,79,51
2/19/2013,Marquette,Seton Hall,67,46
2/19/2013,Butler,Duquesne,68,49
2/19/2013,NC State,Florida St,84,66
2/19/2013,Charleston So,Presbyterian,72,54
2/19/2013,St Louis,VA Commonwealth,76,62
2/19/2013,Creighton,S Illinois,59,45
2/19/2013,Gardner Webb,Winthrop,65,52
2/19/2013,North Carolina,Georgia Tech,70,58
2/19/2013,High Point,VMI,78,67
2/19/2013,Northwestern LA,TAM C. Christi,82,71
2/19/2013,Nicholls St,Lamar,74,63
2/19/2013,Boston College,Maryland,69,58
2/19/2013,Tennessee,LSU,82,72
2/19/2013,Texas,TCU,68,59
2/19/2013,Valparaiso,Loyola-Chicago,85,76
2/19/2013,McNeese St,SE Louisiana,65,58
2/19/2013,Campbell,Radford,72,66
2/19/2013,Northern Iowa,Missouri St,69,63
2/19/2013,Fresno St,Nevada,69,64
2/19/2013,Wichita St,Indiana St,66,62
2/19/2013,Indiana,Michigan St,72,68
2/19/2013,NE Omaha,Chicago St,79,75
2/19/2013,Miami FL,Virginia,54,50
2/19/2013,Missouri,Florida,63,60
2/19/2013,BYU,Utah St,70,68
2/19/2013,Coastal Car,UNC Asheville,65,64
2/20/2013,Murray St,Morehead St,106,100
2/20/2013,Gonzaga,Santa Clara,85,42
2/20/2013,E Kentucky,Austin Peay,91,53
2/20/2013,Davidson,Furman,73,36
2/20/2013,Belmont,E Illinois,80,49
2/20/2013,George Mason,Hofstra,79,50
2/20/2013,Wisconsin,Northwestern,69,41
2/20/2013,Ohio St,Minnesota,71,45
2/20/2013,Syracuse,Providence,84,59
2/20/2013,Georgetown,DePaul,90,66
2/20/2013,Old Dominion,UNC Wilmington,84,61
2/20/2013,Ohio,E Michigan,73,50
2/20/2013,Arizona,Washington,70,52
2/20/2013,Evansville,Illinois St,79,62
2/20/2013,CS Fullerton,Cal Poly SLO,77,60
2/20/2013,St John's,South Florida,69,54
2/20/2013,Oklahoma,Texas Tech,86,71
2/20/2013,UT Arlington,TX Pan American,63,48
2/20/2013,Army,Colgate,77,63
2/20/2013,Xavier,Rhode Island,55,42
2/20/2013,Marshall,UCF,82,70
2/20/2013,Vermont,Maine,73,61
2/20/2013,Boise St,Air Force,77,65
2/20/2013,Arizona St,Washington St,69,57
2/20/2013,WI Milwaukee,IL Chicago,64,53
2/20/2013,Boston Univ,Albany NY,79,69
2/20/2013,Tennessee St,Edwardsville,83,73
2/20/2013,East Carolina,Tulsa,72,63
2/20/2013,Wright St,Cleveland St,50,41
2/20/2013,Texas A&M,Auburn,65,56
2/20/2013,UC Irvine,Pacific,68,59
2/20/2013,UC Riverside,Santa Barbara,54,45
2/20/2013,G Washington,Fordham,68,60
2/20/2013,Alabama,Mississippi St,64,56
2/20/2013,Drake,Bradley,92,84
2/20/2013,Memphis,Houston,81,74
2/20/2013,Southern Miss,UTEP,45,39
2/20/2013,IPFW,Oakland,77,71
2/20/2013,Navy,American Univ,50,44
2/20/2013,SF Austin,Sam Houston St,50,44
2/20/2013,Long Beach St,UC Davis,71,65
2/20/2013,Hartford,New Hampshire,49,44
2/20/2013,St Bonaventure,Massachusetts,99,94
2/20/2013,Iowa St,Baylor,87,82
2/20/2013,Hampton,MD E Shore,63,59
2/20/2013,Kentucky,Vanderbilt,74,70
2/20/2013,Lafayette,Holy Cross,79,76
2/20/2013,Citadel,Appalachian St,80,77
2/20/2013,Col Charleston,W Carolina,67,65
2/20/2013,Northeastern,James Madison,66,64
2/20/2013,Jacksonville St,SE Missouri St,67,65
2/20/2013,North Dakota,N Colorado,64,62
2/20/2013,UNLV,Colorado St,61,59
2/20/2013,South Carolina,Mississippi,63,62
2/20/2013,Kansas,Oklahoma St,68,67
2/20/2013,CS Bakersfield,S Dakota St,79,78
2/21/2013,Middle Tenn St,South Alabama,85,50
2/21/2013,Duke,Virginia Tech,88,56
2/21/2013,Bowling Green,New Orleans,87,56
2/21/2013,UNC Greensboro,Chattanooga,94,68
2/21/2013,Mercer,Lipscomb,83,58
2/21/2013,Charleston So,VMI,92,69
2/21/2013,Bryant,Central Conn,88,67
2/21/2013,W Kentucky,ULM,75,57
2/21/2013,Tennessee Tech,TN Martin,83,68
2/21/2013,North Florida,ETSU,77,64
2/21/2013,Florida Intl,Ark Little Rock,65,52
2/21/2013,Mt St Mary's,Long Island,83,71
2/21/2013,Robert Morris,Monmouth NJ,77,65
2/21/2013,N Kentucky,Kennesaw,64,54
2/21/2013,ULL,Troy,76,66
2/21/2013,Colorado,Utah,60,50
2/21/2013,Stanford,Oregon St,82,72
2/21/2013,North Texas,FL Atlantic,66,57
2/21/2013,Temple,La Salle,82,74
2/21/2013,Connecticut,Cincinnati,73,66
2/21/2013,Quinnipiac,Sacred Heart,81,74
2/21/2013,St Mary's CA,BYU,64,57
2/21/2013,Wofford,Ga Southern,53,47
2/21/2013,St Francis PA,F Dickinson,69,63
2/21/2013,Illinois,Penn St,64,59
2/21/2013,Jacksonville,SC Upstate,68,64
2/21/2013,Portland,San Diego,70,67
2/21/2013,San Francisco,Loy Marymount,61,59
2/21/2013,Delaware,Drexel,73,71
2/21/2013,Arkansas,Georgia,62,60
2/21/2013,California,Oregon,48,46
2/21/2013,St Francis NY,Wagner,76,75
2/21/2013,Elon,Samford,63,62
2/22/2013,Princeton,Columbia,65,40
2/22/2013,Harvard,Brown,65,47
2/22/2013,Akron,N Dakota St,68,53
2/22/2013,Yale,Dartmouth,78,67
2/22/2013,Stetson,FL Gulf Coast,80,71
2/22/2013,Penn,Cornell,79,71
2/22/2013,SF Austin,Long Beach St,68,60
2/22/2013,St Louis,Butler,65,61
2/23/2013,Robert Morris,F Dickinson,89,46
2/23/2013,Middle Tenn St,ULM,87,46
2/23/2013,Vanderbilt,Mississippi St,72,31
2/23/2013,Marist,VMI,112,74
2/23/2013,Hawaii,Northern Arizona,84,50
2/23/2013,Mississippi,Auburn,88,55
2/23/2013,Gonzaga,San Diego,81,50
2/23/2013,Kansas,TCU,74,48
2/23/2013,Tulane,Rice,89,64
2/23/2013,North Florida,SC Upstate,77,53
2/23/2013,UNLV,Wyoming,65,42
2/23/2013,Valparaiso,E Kentucky,82,60
2/23/2013,Iowa St,Texas Tech,86,66
2/23/2013,NJIT,New Orleans,84,64
2/23/2013,Jackson St,MS Valley St,90,71
2/23/2013,Princeton,Cornell,72,53
2/23/2013,Belmont,Ohio,81,62
2/23/2013,Louisville,Seton Hall,79,61
2/23/2013,UT San Antonio,Nicholls St,76,58
2/23/2013,Richmond,Fordham,72,55
2/23/2013,Ga Southern,Furman,78,61
2/23/2013,Arizona,Washington St,73,56
2/23/2013,Mercer,N Kentucky,63,46
2/23/2013,Florida,Arkansas,71,54
2/23/2013,Columbia,Penn,58,41
2/23/2013,Drake,WI Green Bay,71,54
2/23/2013,Stony Brook,Maine,69,53
2/23/2013,Memphis,Southern Miss,89,73
2/23/2013,Oklahoma St,West Virginia,73,57
2/23/2013,Ark Pine Bluff,Grambling,61,45
2/23/2013,Niagara,Northwestern LA,92,76
2/23/2013,Wake Forest,Miami FL,80,65
2/23/2013,Lipscomb,Kennesaw,70,55
2/23/2013,Wichita St,Detroit,94,79
2/23/2013,Army,American Univ,72,58
2/23/2013,Oklahoma,Baylor,90,76
2/23/2013,FL Atlantic,Ark Little Rock,73,59
2/23/2013,Winthrop,SE Louisiana,66,52
2/23/2013,Maryland,Clemson,72,59
2/23/2013,Colgate,Navy,59,46
2/23/2013,Southern Univ,Alcorn St,61,48
2/23/2013,San Diego St,Nevada,88,75
2/23/2013,Toledo,McNeese St,79,66
2/23/2013,IPFW,Bowling Green,88,75
2/23/2013,Texas St,Lamar,74,61
2/23/2013,St Joseph's PA,G Washington,71,59
2/23/2013,Santa Clara,Portland,75,63
2/23/2013,South Alabama,North Texas,69,57
2/23/2013,Connecticut,DePaul,81,69
2/23/2013,Kansas St,Texas,81,69
2/23/2013,Evansville,Wright St,70,58
2/23/2013,E Illinois,N Illinois,59,47
2/23/2013,Quinnipiac,Bryant,69,58
2/23/2013,Georgetown,Syracuse,57,46
2/23/2013,North Carolina,NC State,76,65
2/23/2013,Hofstra,Old Dominion,70,59
2/23/2013,Oregon,Stanford,77,66
2/23/2013,W Kentucky,ULL,88,77
2/23/2013,Youngstown St,C Michigan,86,75
2/23/2013,Murray St,S Dakota St,73,62
2/23/2013,Massachusetts,Dayton,76,66
2/23/2013,Houston Bap,Utah Valley,73,63
2/23/2013,Bethune-Cookman,S Carolina St,85,75
2/23/2013,TN Martin,Longwood,89,79
2/23/2013,W Carolina,Coastal Car,80,70
2/23/2013,Boston Univ,MD Baltimore Co,68,59
2/23/2013,Boise St,Fresno St,72,63
2/23/2013,New Mexico,Colorado St,91,82
2/23/2013,Prairie View,Alabama St,65,56
2/23/2013,Brown,Dartmouth,59,50
2/23/2013,Washington,Arizona St,68,59
2/23/2013,Utah St,Illinois St,80,71
2/23/2013,UCF,Tulsa,83,75
2/23/2013,Georgia,South Carolina,62,54
2/23/2013,Lafayette,Lehigh,79,71
2/23/2013,Mt St Mary's,St Francis NY,73,65
2/23/2013,Central Conn,Sacred Heart,80,72
2/23/2013,Tennessee,Texas A&M,93,85
2/23/2013,Arkansas St,Troy,58,50
2/23/2013,Albany NY,Fairfield,58,50
2/23/2013,Vermont,Canisius,87,79
2/23/2013,NE Omaha,North Dakota,83,75
2/23/2013,Portland St,UC Riverside,66,58
2/23/2013,St Mary's CA,Creighton,74,66
2/23/2013,Coppin St,Howard,63,56
2/23/2013,St Bonaventure,Duquesne,78,71
2/23/2013,Kentucky,Missouri,90,83
2/23/2013,St Peter's,Hampton,66,59
2/23/2013,Kent,Loyola-Chicago,70,63
2/23/2013,WI Milwaukee,IUPUI,95,88
2/23/2013,Rider,Charleston So,61,54
2/23/2013,UC Irvine,UT Arlington,77,70
2/23/2013,Morgan St,High Point,75,68
2/23/2013,San Francisco,Pepperdine,64,58
2/23/2013,Harvard,Yale,72,66
2/23/2013,CS Fullerton,TAM C. Christi,63,57
2/23/2013,Davidson,Montana,93,87
2/23/2013,S Illinois,Miami OH,74,68
2/23/2013,Idaho,Idaho St,75,69
2/23/2013,Liberty,Austin Peay,79,73
2/23/2013,Savannah St,Campbell,69,63
2/23/2013,Cleveland St,W Illinois,60,54
2/23/2013,Tennessee Tech,Missouri KC,68,62
2/23/2013,Denver,Northern Iowa,63,57
2/23/2013,W Michigan,Pacific,67,62
2/23/2013,E Washington,Sam Houston St,81,76
2/23/2013,UAB,Marshall,52,48
2/23/2013,VA Commonwealth,Xavier,75,71
2/23/2013,NC Central,NC A&T,51,47
2/23/2013,Georgia St,James Madison,66,62
2/23/2013,Norfolk St,Delaware St,60,56
2/23/2013,Villanova,Marquette,60,56
2/23/2013,Chattanooga,Elon,72,68
2/23/2013,Samford,UNC Greensboro,75,71
2/23/2013,TX Pan American,Chicago St,55,51
2/23/2013,Providence,Rutgers,76,72
2/23/2013,New Mexico St,UTEP,55,51
2/23/2013,Nebraska,Iowa,64,60
2/23/2013,Weber St,Oral Roberts,70,66
2/23/2013,LSU,Alabama,97,94
2/23/2013,East Carolina,SMU,72,69
2/23/2013,ETSU,Jacksonville,61,58
2/23/2013,Missouri St,E Michigan,57,54
2/23/2013,Gardner Webb,Col Charleston,55,52
2/23/2013,Oakland,Morehead St,82,79
2/23/2013,Ball St,SE Missouri St,85,82
2/23/2013,Presbyterian,Citadel,68,65
2/23/2013,Cal Poly SLO,Loy Marymount,63,60
2/23/2013,Wagner,Long Island,94,92
2/23/2013,George Mason,William & Mary,60,58
2/23/2013,St Francis PA,Monmouth NJ,70,68
2/23/2013,TX Southern,Alabama A&M,64,62
2/23/2013,Jacksonville St,UNC Asheville,71,69
2/23/2013,Cent Arkansas,Edwardsville,80,78
2/23/2013,Loyola MD,Tennessee St,69,67
2/23/2013,Towson,Drexel,72,71
2/23/2013,California,Oregon St,60,59
2/23/2013,Delaware,UNC Wilmington,79,78
2/23/2013,Indiana St,Iona,65,64
2/23/2013,Manhattan,Buffalo,65,64
2/23/2013,Bradley,IL Chicago,63,62
2/23/2013,UC Davis,N Colorado,79,78
2/23/2013,Southern Utah,CS Northridge,73,72
2/23/2013,CS Sacramento,Santa Barbara,51,50
2/24/2013,Purdue,Northwestern,74,43
2/24/2013,Virginia,Georgia Tech,82,54
2/24/2013,Duke,Boston College,89,68
2/24/2013,Notre Dame,Cincinnati,62,41
2/24/2013,Temple,Charlotte,71,51
2/24/2013,Bucknell,Holy Cross,74,57
2/24/2013,Pittsburgh,St John's,63,47
2/24/2013,UCLA,USC,75,59
2/24/2013,Michigan,Illinois,71,58
2/24/2013,New Hampshire,Binghamton,68,56
2/24/2013,South Dakota,Montana St,85,74
2/24/2013,Virginia Tech,Florida St,80,70
2/24/2013,Ohio St,Michigan St,68,60
2/24/2013,Siena,Radford,65,57
2/24/2013,La Salle,Rhode Island,72,65
2/25/2013,MS Valley St,Grambling,90,68
2/25/2013,Kansas St,Texas Tech,75,55
2/25/2013,TX Southern,Alabama St,70,50
2/25/2013,Bryant,Sacred Heart,84,68
2/25/2013,Bethune-Cookman,Savannah St,72,58
2/25/2013,Houston Bap,New Orleans,65,52
2/25/2013,Kansas,Iowa St,108,96
2/25/2013,Hampton,Delaware St,57,50
2/25/2013,Howard,MD E Shore,49,45
2/25/2013,Prairie View,Alabama A&M,61,57
2/25/2013,Marquette,Syracuse,74,71
2/25/2013,Florida A&M,S Carolina St,75,72
2/25/2013,Central Conn,Quinnipiac,67,65
2/25/2013,Ark Pine Bluff,Jackson St,73,72
2/25/2013,Seton Hall,Villanova,66,65
2/26/2013,Wisconsin,Nebraska,77,46
2/26/2013,Alabama,Auburn,61,43
2/26/2013,VMI,Liberty,83,66
2/26/2013,WI Green Bay,WI Milwaukee,78,61
2/26/2013,Florida St,Wake Forest,76,62
2/26/2013,Valparaiso,Youngstown St,73,64
2/26/2013,E Illinois,Chicago St,58,50
2/26/2013,N Dakota St,Utah Valley,63,56
2/26/2013,Tennessee,Florida,64,58
2/26/2013,IL Chicago,Wright St,60,55
2/26/2013,Minnesota,Indiana,77,73
2/26/2013,Xavier,Memphis,64,62
2/26/2013,Detroit,Loyola-Chicago,76,75
2/27/2013,St Mary's CA,Pepperdine,87,48
2/27/2013,Illinois St,Missouri St,86,50
2/27/2013,Kentucky,Mississippi St,85,55
2/27/2013,Belmont,Edwardsville,73,43
2/27/2013,Lehigh,Navy,72,43
2/27/2013,Boise St,Nevada,73,47
2/27/2013,Dayton,Charlotte,88,67
2/27/2013,Louisville,DePaul,79,58
2/27/2013,Pittsburgh,South Florida,64,44
2/27/2013,Bucknell,American Univ,66,47
2/27/2013,Coastal Car,Winthrop,73,54
2/27/2013,Miami FL,Virginia Tech,76,58
2/27/2013,Morgan St,Coppin St,86,68
2/27/2013,NC State,Boston College,82,64
2/27/2013,Creighton,Bradley,80,62
2/27/2013,St Louis,St Joseph's PA,70,53
2/27/2013,Oklahoma St,TCU,64,47
2/27/2013,Lafayette,Colgate,80,67
2/27/2013,Longwood,Campbell,79,66
2/27/2013,E Michigan,N Illinois,53,41
2/27/2013,UNC Asheville,Presbyterian,74,62
2/27/2013,SMU,Rice,67,55
2/27/2013,USC,Arizona,89,78
2/27/2013,Drake,Indiana St,67,56
2/27/2013,UTEP,Houston,63,53
2/27/2013,Georgia Tech,Maryland,78,68
2/27/2013,Iowa,Purdue,58,48
2/27/2013,New Mexico,San Diego St,70,60
2/27/2013,Richmond,G Washington,73,64
2/27/2013,Mississippi,Texas A&M,82,73
2/27/2013,Bowling Green,Miami OH,52,44
2/27/2013,Akron,Ohio,88,81
2/27/2013,Army,Holy Cross,69,62
2/27/2013,Colorado St,Fresno St,74,67
2/27/2013,Penn St,Michigan,84,78
2/27/2013,Davidson,Elon,69,63
2/27/2013,Northeastern,Georgia St,90,84
2/27/2013,S Illinois,Northern Iowa,63,57
2/27/2013,Texas,Oklahoma,92,86
2/27/2013,Air Force,Wyoming,72,66
2/27/2013,Radford,High Point,63,58
2/27/2013,Gardner Webb,Charleston So,67,62
2/27/2013,Ball St,C Michigan,95,90
2/27/2013,LSU,Arkansas,65,60
2/27/2013,UAB,Tulane,76,71
2/27/2013,UCLA,Arizona St,79,74
2/27/2013,Towson,George Mason,85,81
2/27/2013,W Michigan,Toledo,65,62
2/27/2013,Evansville,Wichita St,59,56
2/27/2013,Baylor,West Virginia,65,62
2/27/2013,Kent,Buffalo,83,81
2/27/2013,Colorado,Stanford,65,63
2/27/2013,William & Mary,UNC Wilmington,73,72
2/27/2013,Delaware,Hofstra,57,56
2/27/2013,Georgetown,Connecticut,79,78
2/27/2013,Vanderbilt,Georgia,63,62
2/28/2013,Morehead St,Tennessee St,101,100
2/28/2013,Alabama A&M,Grambling,74,47
2/28/2013,N Kentucky,North Florida,72,45
2/28/2013,SE Missouri St,Austin Peay,108,81
2/28/2013,North Texas,Arkansas St,74,50
2/28/2013,Santa Clara,Loy Marymount,79,56
2/28/2013,Louisiana Tech,Utah St,84,61
2/28/2013,Missouri,South Carolina,90,68
2/28/2013,Cal Poly SLO,CS Northridge,81,61
2/28/2013,Wagner,F Dickinson,84,66
2/28/2013,South Dakota,IUPUI,87,69
2/28/2013,S Dakota St,NE Omaha,100,82
2/28/2013,UT San Antonio,Idaho,74,56
2/28/2013,California,Utah,64,46
2/28/2013,Vermont,Binghamton,78,61
2/28/2013,Stony Brook,Boston Univ,71,55
2/28/2013,E Kentucky,Tennessee Tech,69,54
2/28/2013,Weber St,CS Sacramento,70,55
2/28/2013,Mt St Mary's,Monmouth NJ,77,63
2/28/2013,Stetson,Kennesaw,91,77
2/28/2013,TAM C. Christi,SE Louisiana,78,64
2/28/2013,San Francisco,San Diego,83,70
2/28/2013,TX Southern,Southern Univ,79,66
2/28/2013,Hartford,MD Baltimore Co,68,56
2/28/2013,Canisius,St Peter's,77,65
2/28/2013,Quinnipiac,St Francis NY,78,67
2/28/2013,Citadel,Furman,68,57
2/28/2013,Ohio St,Northwestern,63,53
2/28/2013,Middle Tenn St,Troy,66,56
2/28/2013,Oregon,Oregon St,85,75
2/28/2013,Chattanooga,W Carolina,81,72
2/28/2013,Northern Arizona,Idaho St,67,58
2/28/2013,Rider,Niagara,68,59
2/28/2013,North Carolina,Clemson,68,59
2/28/2013,Florida Intl,ULM,67,58
2/28/2013,Ark Little Rock,ULL,77,68
2/28/2013,Pacific,CS Fullerton,64,55
2/28/2013,Ark Pine Bluff,MS Valley St,78,70
2/28/2013,N Colorado,E Washington,88,80
