Date,Team,Opponent,Team Score,Opponent Score
12/3/2013,CS Northridge,Southern Utah,84,57
12/3/2013,Colorado,Colorado St,67,62
12/3/2013,Arizona,Texas Tech,79,58
12/3/2013,Denver,Southern Univ,75,74
12/3/2013,Duke,Michigan,79,69
12/3/2013,Grand Canyon,Vanguard,82,73
12/3/2013,St Louis,Rockhurst,68,43
12/3/2013,Minnesota,Florida St,71,61
12/3/2013,Ark Little Rock,Arkansas-FS,88,74
12/3/2013,Stetson,Bethune-Cookman,56,52
12/3/2013,BYU,North Texas,97,67
12/3/2013,Miami OH,IPFW,94,87
12/3/2013,East Carolina,Fayetteville St,96,78
12/3/2013,Virginia Tech,Winthrop,81,63
12/3/2013,Cincinnati,SC Upstate,86,50
12/3/2013,NC Central,Old Dominion,76,69
12/3/2013,St Bonaventure,MA Lowell,67,58
12/3/2013,Nova SE,Florida Intl,77,59
12/3/2013,FL Atlantic,UCF,75,64
12/3/2013,Presbyterian,UNC Greensboro,87,66
12/3/2013,Georgia Tech,Illinois,67,64
12/3/2013,Lafayette,Wagner,77,65
12/3/2013,Jacksonville,Trinity Bap,88,75
12/3/2013,Clemson,S Carolina St,65,49
12/3/2013,UNC Wilmington,Campbell,69,50
12/3/2013,Elon,VMI,87,70
12/3/2013,Massachusetts,E Michigan,69,57
12/4/2013,NC State,Northwestern,69,48
12/4/2013,ULL,Louisiana Tech,89,80
12/4/2013,Bryant,Yale,72,64
12/4/2013,American Univ,Howard,76,53
12/4/2013,SMU,IL Chicago,73,65
12/4/2013,Murray St,Evansville,65,63
12/4/2013,Davidson,Charlotte,87,78
12/4/2013,Youngstown St,Robert Morris,84,76
12/4/2013,Navy,Citadel,79,74
12/4/2013,Radford,Central Penn,111,72
12/4/2013,La Salle,Hartford,75,62
12/4/2013,Longwood,WV Tech,95,80
12/4/2013,Stony Brook,F Dickinson,77,62
12/4/2013,Toledo,Detroit,91,75
12/4/2013,Seton Hall,Long Island,92,81
12/4/2013,Lehigh,St Francis PA,57,50
12/4/2013,North Carolina,Michigan St,79,65
12/4/2013,New Mexico,New Mexico St,79,70
12/4/2013,Missouri St,Cameron,81,57
12/4/2013,IUPUI,Bradley,72,66
12/4/2013,CS Fullerton,Pepperdine,78,64
12/4/2013,UT San Antonio,Huston-Tillot,90,62
12/4/2013,Purdue,Boston College,88,67
12/4/2013,Nebraska,Miami FL,60,49
12/4/2013,Texas A&M,Houston,74,57
12/4/2013,Alabama,North Florida,76,48
12/4/2013,Temple,St Joseph's PA,77,69
12/4/2013,Villanova,Penn,77,54
12/4/2013,Incarnate Word,St Edward's,77,67
12/4/2013,Tulsa,TX Southern,98,71
12/4/2013,TN Martin,Samford,89,73
12/4/2013,S Dakota St,Dakota St,88,62
12/4/2013,Bucknell,Kent,66,59
12/4/2013,NJIT,Maine,81,72
12/4/2013,Texas St,Cedarville,79,58
12/4/2013,Loyola MD,Catholic,87,75
12/4/2013,Richmond,William & Mary,71,60
12/4/2013,Illinois St,Chicago St,75,56
12/4/2013,Southern Miss,Morehead St,74,60
12/4/2013,ETSU,Austin Peay,80,74
12/4/2013,Houston Bap,Rice,73,71
12/4/2013,Wake Forest,Tulane,72,57
12/4/2013,Dayton,Delaware St,56,46
12/4/2013,G Washington,Rutgers,93,87
12/4/2013,Harvard,Northeastern,72,64
12/4/2013,South Florida,George Mason,68,66
12/4/2013,Sacred Heart,Hofstra,73,59
12/4/2013,Drexel,Cleveland St,85,82
12/4/2013,Wofford,Gardner Webb,65,62
12/4/2013,Appalachian St,North Greenville,78,70
12/4/2013,Valparaiso,Ball St,69,50
12/4/2013,Iona,Marist,83,74
12/4/2013,Coastal Car,W Carolina,76,68
12/4/2013,Fordham,Furman,79,48
12/4/2013,Georgia St,Young Harris,71,54
12/4/2013,Central Conn,New Hampshire,65,56
12/4/2013,Duquesne,UMBC,94,88
12/4/2013,Holy Cross,Albany NY,62,57
12/4/2013,Binghamton,Mt St Mary's,74,70
12/4/2013,W Illinois,E Illinois,60,32
12/4/2013,Louisville,Missouri KC,90,62
12/4/2013,Wisconsin,Virginia,48,38
12/4/2013,Ga Southern,Brewton-Parker,75,66
12/4/2013,Columbia,Army,81,64
12/4/2013,Ohio St,Maryland,76,60
12/5/2013,Alabama A&M,Oakwood,70,58
12/5/2013,Norfolk St,Florida A&M,91,87
12/5/2013,Providence,Rhode Island,50,49
12/5/2013,Georgetown,High Point,80,45
12/5/2013,Oklahoma,TAM C. Christi,78,56
12/5/2013,N Illinois,Dartmouth,64,57
12/5/2013,Seattle,CS Northridge,58,53
12/5/2013,San Diego St,San Diego,65,64
12/5/2013,Santa Clara,CS Bakersfield,60,42
12/5/2013,Kansas St,Mississippi,61,58
12/5/2013,UC Riverside,La Verne,92,77
12/5/2013,Boise St,Carroll MT,80,52
12/5/2013,Air Force,South Dakota,94,86
12/5/2013,Vanderbilt,Marshall,69,67
12/5/2013,NC A&T,Wright St,62,59
12/5/2013,VA Commonwealth,E Kentucky,71,68
12/5/2013,Missouri,West Virginia,80,71
12/5/2013,Rider,Monmouth NJ,89,83
12/5/2013,Presbyterian,Montreat And,91,58
12/5/2013,TCU,Mississippi St,71,61
12/5/2013,Lipscomb,Tennessee Tech,87,79
12/5/2013,Coastal Car,NC Wesleyan,89,54
12/6/2013,Idaho St,Carroll MT,77,50
12/6/2013,SF Austin,James Madison,70,57
12/6/2013,Quinnipiac,Fairfield,83,79
12/6/2013,Santa Barbara,California,72,65
12/6/2013,Baylor,Kentucky,67,62
12/6/2013,Oklahoma St,South Carolina,79,52
12/6/2013,Sam Houston St,Towson,67,55
12/6/2013,Arizona St,DePaul,78,56
12/6/2013,Pittsburgh,Loy Marymount,85,68
12/6/2013,Connecticut,Maine,95,68
12/6/2013,Manhattan,Marist,70,59
12/6/2013,Canisius,St Peter's,82,67
12/6/2013,Siena,Niagara,84,71
12/7/2013,Butler,North Dakota,79,64
12/7/2013,Hampton,Florida A&M,72,62
12/7/2013,Norfolk St,Bethune-Cookman,59,45
12/7/2013,San Jose St,Houston,72,68
12/7/2013,Arizona,UNLV,63,58
12/7/2013,Davidson,J&W NC,105,63
12/7/2013,Iowa St,Northern Iowa,91,82
12/7/2013,Princeton,F Dickinson,77,55
12/7/2013,Syracuse,Binghamton,93,65
12/7/2013,Bucknell,Columbia,57,52
12/7/2013,North Carolina,UNC Greensboro,81,50
12/7/2013,Oakland,Ohio,73,56
12/7/2013,Ga Southern,S Carolina St,79,61
12/7/2013,Hartford,Holy Cross,90,78
12/7/2013,Radford,NC A&T,72,52
12/7/2013,Toledo,Robert Morris,80,77
12/7/2013,W Kentucky,S Illinois,69,60
12/7/2013,Loyola-Chicago,IL Chicago,73,70
12/7/2013,St Francis PA,Cornell,72,62
12/7/2013,WI Milwaukee,Bradley,73,67
12/7/2013,E Kentucky,Longwood,76,67
12/7/2013,Utah,Fresno St,90,77
12/7/2013,Florida Intl,FL Gulf Coast,72,61
12/7/2013,WI Green Bay,Virginia,75,72
12/7/2013,Northwestern,W Michigan,51,35
12/7/2013,Yale,New Hampshire,71,61
12/7/2013,Ohio St,Central Conn,74,56
12/7/2013,Nicholls St,Loyola NO,87,62
12/7/2013,UCF,Stetson,77,58
12/7/2013,UTEP,CS Sacramento,69,51
12/7/2013,Wyoming,South Dakota,67,66
12/7/2013,Cal Poly SLO,Santa Clara,64,53
12/7/2013,Pacific,Utah St,78,68
12/7/2013,SF Austin,Towson,79,69
12/7/2013,Montana St,Walla Walla,109,54
12/7/2013,New Mexico,Cincinnati,63,54
12/7/2013,Gonzaga,New Mexico St,80,68
12/7/2013,MS Valley St,Tougaloo,89,81
12/7/2013,Utah Valley,St Katherine,89,37
12/7/2013,Portland,Portland St,92,76
12/7/2013,Pepperdine,UC Irvine,75,69
12/7/2013,Nevada,UC Davis,87,81
12/7/2013,Hawaii,Northern Arizona,76,66
12/7/2013,Morgan St,Howard,87,58
12/7/2013,Furman,Presbyterian,74,59
12/7/2013,South Florida,Alabama,66,64
12/7/2013,Indiana,North Florida,89,68
12/7/2013,Liberty,Greensboro,84,47
12/7/2013,Sam Houston St,James Madison,77,76
12/7/2013,IPFW,Dartmouth,80,64
12/7/2013,W Illinois,Grace Bib,77,43
12/7/2013,Iowa,Drake,83,66
12/7/2013,Seattle,CS Fullerton,74,65
12/7/2013,Troy,Alabama St,85,69
12/7/2013,UT San Antonio,TX Pan American,72,65
12/7/2013,Louisiana Tech,Southern Univ,69,50
12/7/2013,C Michigan,Edwardsville,65,64
12/7/2013,Murray St,Lipscomb,73,69
12/7/2013,Missouri,UCLA,80,71
12/7/2013,Brown,American Univ,72,67
12/7/2013,Louisville,ULL,113,74
12/7/2013,Gardner Webb,Citadel,67,55
12/7/2013,St John's,Fordham,104,58
12/7/2013,Villanova,St Joseph's PA,98,68
12/7/2013,Tennessee,Tennessee Tech,84,63
12/7/2013,Illinois St,Dayton,81,75
12/7/2013,Samford,Austin Peay,85,63
12/7/2013,SE Missouri St,SE Louisiana,74,73
12/7/2013,Evansville,Miami OH,78,65
12/7/2013,Minnesota,New Orleans,80,65
12/7/2013,Missouri KC,Youngstown St,88,80
12/7/2013,Memphis,Northwestern LA,96,76
12/7/2013,Harvard,Boston Univ,79,68
12/7/2013,UAB,Northeastern,74,69
12/7/2013,Michigan,Houston Bap,107,53
12/7/2013,Notre Dame,Delaware,80,75
12/7/2013,La Salle,Stony Brook,65,57
12/7/2013,Georgetown,Colgate,61,55
12/7/2013,Georgia Tech,ETSU,87,57
12/7/2013,Wagner,Penn,75,69
12/7/2013,Coppin St,Delaware St,73,54
12/7/2013,Drexel,Tennessee St,75,61
12/7/2013,Texas,Temple,81,80
12/7/2013,NC State,Long Beach St,76,66
12/7/2013,Wake Forest,Richmond,76,66
12/7/2013,Penn St,Marshall,90,77
12/7/2013,Southern Miss,Georgia St,75,65
12/7/2013,Wisconsin,Marquette,70,64
12/7/2013,Washington St,Idaho,67,66
12/7/2013,Rice,South Alabama,96,93
12/7/2013,NJIT,MA Lowell,55,44
12/7/2013,Lafayette,Sacred Heart,86,79
12/7/2013,William & Mary,Wofford,63,60
12/7/2013,Xavier,Bowling Green,85,73
12/7/2013,Chicago St,WI Parkside,90,81
12/7/2013,Colorado,Kansas,75,72
12/7/2013,Colorado St,SW Oklahoma,109,55
12/7/2013,Mercer,Denver,64,63
12/7/2013,Army,St Francis NY,67,54
12/7/2013,Indiana St,E Illinois,66,48
12/7/2013,FL Atlantic,Jacksonville,83,63
12/7/2013,Wichita St,Oral Roberts,71,58
12/7/2013,N Dakota St,Bryant,66,62
12/7/2013,Massachusetts,BYU,105,96
12/7/2013,VMI,Wright St,94,74
12/7/2013,TN Martin,N Kentucky,79,66
12/7/2013,Tulane,Jackson St,70,65
12/7/2013,St Louis,Valparaiso,67,65
12/7/2013,Buffalo,St Bonaventure,78,73
12/7/2013,Lehigh,UMBC,70,68
12/7/2013,Purdue,E Michigan,69,64
12/7/2013,Akron,Cleveland St,73,61
12/7/2013,Arkansas,Clemson,74,68
12/7/2013,IUPUI,NC Central,71,65
12/7/2013,Mt St Mary's,Loyola MD,70,58
12/8/2013,San Diego St,Washington,70,63
12/8/2013,Rider,Quinnipiac,90,78
12/8/2013,St Mary's CA,E Washington,93,65
12/8/2013,Manhattan,Monmouth NJ,75,66
12/8/2013,Illinois,Auburn,81,62
12/8/2013,USC,Boston College,78,62
12/8/2013,Seton Hall,Rutgers,77,71
12/8/2013,Creighton,Nebraska,82,67
12/8/2013,Oregon,Mississippi,115,105
12/8/2013,Permian Basin,TAM C. Christi,82,77
12/8/2013,Canisius,Siena,93,78
12/8/2013,Charlotte,Appalachian St,77,59
12/8/2013,Detroit,Rhode Island,70,68
12/8/2013,East Carolina,Mt Olive,77,75
12/8/2013,G Washington,Maryland,77,75
12/8/2013,Florida St,Jacksonville St,77,53
12/8/2013,Virginia Tech,Miami FL,61,60
12/8/2013,Niagara,St Peter's,61,56
12/8/2013,VA Commonwealth,Old Dominion,69,48
12/8/2013,Iona,Fairfield,83,72
12/8/2013,Oklahoma,George Mason,81,66
12/9/2013,Houston,Alcorn St,89,58
12/9/2013,Lehigh,Long Island,76,69
12/9/2013,Butler,Manchester,100,41
12/9/2013,ULM,Thomas GA,84,61
12/9/2013,Middle Tenn St,Fisk,115,65
12/9/2013,VMI,VA-Lynchburg,110,78
12/9/2013,Notre Dame,Bryant,70,59
12/9/2013,Air Force,Western St CO,94,53
12/9/2013,Columbia,MA Lowell,78,39
12/9/2013,Iowa,F Dickinson,92,59
12/9/2013,Hampton,Bethune-Cookman,85,52
12/10/2013,NE Omaha,CS Bakersfield,93,88
12/10/2013,Kentucky,Boise St,70,55
12/10/2013,Utah,Idaho St,74,66
12/10/2013,Minnesota,S Dakota St,75,59
12/10/2013,Illinois,Dartmouth,72,65
12/10/2013,Northern Iowa,Savannah St,55,50
12/10/2013,Gonzaga,West Virginia,80,76
12/10/2013,California,Nevada,92,84
12/10/2013,Mars Hill,Furman,97,93
12/10/2013,Tulsa,Ark Little Rock,78,64
12/10/2013,Seton Hall,NJIT,71,55
12/10/2013,N Colorado,Colorado Col,96,57
12/10/2013,San Diego,Pacifica,84,47
12/10/2013,IPFW,Bradley,65,61
12/10/2013,Indiana,Oakland,81,54
12/10/2013,IUPUI,Cincinnati Chr,94,72
12/10/2013,Chattanooga,Hiwassee,86,68
12/10/2013,Albany NY,Brown,74,68
12/10/2013,Kansas St,South Dakota,64,62
12/10/2013,Florida,Kansas,67,61
12/10/2013,Chowan,Campbell,67,65
12/10/2013,Monmouth NJ,St Francis NY,73,58
12/10/2013,Xavier,Evansville,63,60
12/10/2013,Towson,Central Penn,102,72
12/10/2013,Central Conn,Hartford,73,59
12/10/2013,Fordham,Colgate,77,73
12/10/2013,E Michigan,WI Green Bay,67,58
12/11/2013,Coppin St,UMBC,91,71
12/11/2013,Jacksonville St,Alcorn St,63,52
12/11/2013,Princeton,Rutgers,78,73
12/11/2013,Ohio St,Bryant,86,48
12/11/2013,Wisconsin,WI Milwaukee,78,52
12/11/2013,Montana,Idaho,69,58
12/11/2013,Louisiana Tech,Northwestern LA,93,71
12/11/2013,Arizona,New Mexico St,74,48
12/11/2013,Denver,Colorado St,80,70
12/11/2013,Penn St,Duquesne,68,59
12/11/2013,UNC Greensboro,Claflin,75,70
12/11/2013,BYU,Prairie View,100,52
12/11/2013,G Washington,Boston Univ,70,60
12/11/2013,Canisius,Buffalo,69,55
12/11/2013,Utah Valley,Weber St,62,59
12/11/2013,Niagara,Davidson,83,72
12/11/2013,UCF,Howard,79,64
12/11/2013,N Dakota St,Notre Dame,73,69
12/11/2013,Bowling Green,North Dakota,79,69
12/12/2013,UNC Asheville,Bluefield VA,92,56
12/12/2013,Arkansas,Savannah St,72,43
12/12/2013,DePaul,FL Atlantic,81,70
12/12/2013,Col Charleston,Coker,68,54
12/12/2013,Long Island,NJIT,96,93
12/12/2013,Maryland,Boston College,88,80
12/13/2013,Iowa St,Iowa,85,82
12/13/2013,Colorado,Elon,80,63
12/13/2013,Oregon St,Ark Pine Bluff,77,63
12/13/2013,San Francisco,Nicholls St,77,48
12/13/2013,Loyola-Chicago,Campbell,80,68
12/13/2013,Memphis,Ark Little Rock,73,59
12/13/2013,Army,Maine,90,80
12/13/2013,Mississippi St,SE Louisiana,68,62
12/13/2013,Missouri St,Oral Roberts,70,67
12/14/2013,Clemson,Furman,71,35
12/14/2013,UNLV,Southern Utah,73,51
12/14/2013,Arizona St,Grambling,97,55
12/14/2013,Butler,Purdue,76,70
12/14/2013,Southern Miss,St Catharine,96,60
12/14/2013,Colgate,Albany NY,69,60
12/14/2013,Coastal Car,Reinhardt,118,82
12/14/2013,Stanford,UC Davis,83,56
12/14/2013,Monmouth NJ,Binghamton,74,46
12/14/2013,James Madison,High Point,84,69
12/14/2013,Kansas,New Mexico,80,63
12/14/2013,Northwestern LA,Louisiana Col,116,76
12/14/2013,St Peter's,Seton Hall,83,80
12/14/2013,Marquette,IUPUI,86,50
12/14/2013,Rutgers,UNC Greensboro,89,72
12/14/2013,Washington,Idaho St,85,66
12/14/2013,St Francis NY,Canisius,67,51
12/14/2013,California,Fresno St,67,56
12/14/2013,Richmond,Coppin St,71,49
12/14/2013,North Carolina,Kentucky,82,77
12/14/2013,S Dakota St,Belmont,85,72
12/14/2013,Incarnate Word,McMurry,83,56
12/14/2013,Utah,BYU,81,64
12/14/2013,Pacific,Menlo,84,73
12/14/2013,Cal Poly SLO,CS Dom. Hills,85,49
12/14/2013,Oregon,Illinois,71,64
12/14/2013,Utah St,Utah Valley,71,60
12/14/2013,Santa Clara,La Sierra,97,61
12/14/2013,Longwood,Bluefield WV,99,73
12/14/2013,Gardner Webb,Clearwater Chr,106,54
12/14/2013,Hawaii,Chaminade,94,84
12/14/2013,CS Sacramento,Wm Jessup,85,54
12/14/2013,Idaho,Portland St,76,75
12/14/2013,Texas,Texas St,85,53
12/14/2013,IL Chicago,SE Missouri St,75,69
12/14/2013,Texas A&M,McNeese St,73,60
12/14/2013,UCLA,Prairie View,95,71
12/14/2013,WI Green Bay,South Dakota,89,85
12/14/2013,Southern Univ,Dillard,107,64
12/14/2013,Ohio St,N Dakota St,79,62
12/14/2013,St Mary's CA,Boise St,82,74
12/14/2013,New Mexico St,Drake,81,69
12/14/2013,Xavier,Cincinnati,64,47
12/14/2013,ULL,Houston,79,76
12/14/2013,Dartmouth,Jacksonville St,76,46
12/14/2013,IPFW,Edwardsville,95,75
12/14/2013,Bryant,Navy,90,80
12/14/2013,Rider,Wagner,79,58
12/14/2013,Fordham,Howard,79,60
12/14/2013,Northern Iowa,VA Commonwealth,77,68
12/14/2013,LSU,ULM,61,54
12/14/2013,Oklahoma,Tulsa,101,91
12/14/2013,Wisconsin,E Kentucky,86,61
12/14/2013,Oklahoma St,Louisiana Tech,70,55
12/14/2013,St Louis,Wofford,66,52
12/14/2013,Mississippi,Middle Tenn St,72,63
12/14/2013,East Carolina,NC A&T,84,71
12/14/2013,NC State,Detroit,82,79
12/14/2013,Arizona,Michigan,72,70
12/14/2013,Louisville,W Kentucky,79,63
12/14/2013,Maryland,FL Atlantic,66,62
12/14/2013,Ohio,Alabama A&M,72,47
12/14/2013,Akron,Bethune-Cookman,84,56
12/14/2013,Dayton,C Michigan,84,58
12/14/2013,West Virginia,Marshall,74,64
12/14/2013,Princeton,Penn St,81,79
12/14/2013,Pittsburgh,Youngstown St,91,73
12/14/2013,Massachusetts,N Illinois,80,54
12/14/2013,Gonzaga,South Alabama,68,59
12/14/2013,Valparaiso,Loy Marymount,80,73
12/14/2013,Northern Arizona,Grand Canyon,63,61
12/14/2013,Wichita St,Tennessee,70,61
12/14/2013,NE Omaha,Nevada,82,80
12/14/2013,Michigan St,Oakland,67,63
12/14/2013,Nebraska,Arkansas St,79,67
12/14/2013,Georgia,Lipscomb,84,75
12/14/2013,Indiana St,Missouri KC,74,63
12/14/2013,Notre Dame,Indiana,79,72
12/14/2013,UT Arlington,Houston Bap,80,70
12/14/2013,New Orleans,Champion Bap,101,38
12/14/2013,Austin Peay,Liberty,77,71
12/14/2013,Alabama,Charleston So,59,45
12/14/2013,Jackson St,Evansville,57,51
12/14/2013,Toledo,Sam Houston St,77,61
12/14/2013,Robert Morris,Duquesne,67,63
12/14/2013,Georgia St,Old Dominion,79,73
12/14/2013,Air Force,UC Riverside,62,52
12/14/2013,FL Gulf Coast,Samford,83,51
12/14/2013,St Bonaventure,Iona,102,89
12/15/2013,UC Irvine,E Washington,70,61
12/15/2013,Seattle,Pac Lutheran,66,38
12/15/2013,DePaul,Chicago St,77,70
12/15/2013,CS Fullerton,TX Southern,87,80
12/15/2013,Montana St,Portland,72,69
12/15/2013,Denver,Wyoming,64,61
12/15/2013,UNC Asheville,SC Upstate,73,63
12/15/2013,Santa Barbara,San Diego,72,61
12/15/2013,North Dakota,Presentation,78,32
12/15/2013,Tennessee St,Fisk,108,85
12/15/2013,Montana,St Martin's,73,57
12/15/2013,USC,CS Bakersfield,63,59
12/15/2013,Boston College,Philadelphia,67,50
12/15/2013,Howard,Delaware St,64,62
12/15/2013,Texas Tech,Cent Arkansas,79,57
12/15/2013,Missouri,W Michigan,66,60
12/15/2013,Oregon St,MD E Shore,98,66
12/15/2013,Washington St,Pepperdine,78,61
12/15/2013,UAB,Ga Southern,84,62
12/15/2013,Syracuse,St John's,68,63
12/15/2013,Bowling Green,Morehead St,67,61
12/15/2013,Fairfield,Northeastern,64,60
12/15/2013,Stony Brook,New Hampshire,67,48
12/15/2013,Hofstra,Central Conn,72,67
12/15/2013,Norfolk St,Boston Univ,86,82
12/15/2013,N Kentucky,Chattanooga,87,71
12/15/2013,Marist,Col Charleston,69,62
12/15/2013,Miami OH,Wright St,59,56
12/15/2013,Kansas St,Troy,72,43
12/15/2013,Winthrop,Appalachian St,80,72
12/15/2013,TCU,TX Pan American,57,48
12/15/2013,Tennessee Tech,Lamar,79,74
12/15/2013,Villanova,La Salle,73,52
12/15/2013,Hartford,Sacred Heart,84,72
12/15/2013,Quinnipiac,Vermont,80,67
12/15/2013,SF Austin,North Texas,87,53
12/15/2013,Drexel,Davidson,72,58
12/15/2013,Manhattan,UNC Wilmington,77,72
12/16/2013,N Dakota St,Delaware,85,66
12/16/2013,Chicago St,Edwardsville,81,64
12/16/2013,Cleveland St,W Carolina,66,55
12/16/2013,Alabama St,W Illinois,59,52
12/16/2013,N Colorado,UC Riverside,63,60
12/16/2013,Grambling,Central Bap,83,75
12/16/2013,Incarnate Word,Open Bible,96,60
12/16/2013,New Orleans,UTEP,71,69
12/16/2013,Santa Clara,Radford,75,62
12/16/2013,Northwestern,MS Valley St,86,64
12/16/2013,Canisius,Holy Cross,83,73
12/16/2013,Georgia Tech,Kennesaw,74,57
12/16/2013,Akron,Oral Roberts,74,64
12/16/2013,Duke,Gardner Webb,85,66
12/16/2013,Oakland,Illinois St,90,75
12/16/2013,TN Martin,Presbyterian,73,70
12/16/2013,ETSU,Tusculum,108,87
12/16/2013,Mercer,Alcorn St,70,44
12/17/2013,Middle Tenn St,TN Temple,102,52
12/17/2013,Toledo,Arkansas St,78,65
12/17/2013,Washington,Tulane,73,62
12/17/2013,ULL,Centenary,103,69
12/17/2013,WI Green Bay,Tennessee Tech,76,49
12/17/2013,Mississippi St,Florida A&M,78,65
12/17/2013,Murray St,S Illinois,73,65
12/17/2013,IL Chicago,Purdue Calumet,88,61
12/17/2013,Creighton,Ark Pine Bluff,88,51
12/17/2013,Oklahoma,UT Arlington,91,89
12/17/2013,Oklahoma St,Delaware St,75,43
12/17/2013,Abilene Chr,Bacone,90,63
12/17/2013,Oregon,UC Irvine,91,63
12/17/2013,Loy Marymount,Cal Poly SLO,79,59
12/17/2013,Lafayette,Immaculata,79,54
12/17/2013,Incarnate Word,Open Bible,98,53
12/17/2013,Weber St,St Katherine,107,36
12/17/2013,Denver,Belmont,90,62
12/17/2013,Louisville,Missouri St,90,60
12/17/2013,Jacksonville St,C Michigan,82,73
12/17/2013,Florida,Memphis,77,75
12/17/2013,Wichita St,Alabama,72,67
12/17/2013,Marquette,Ball St,91,53
12/17/2013,New Mexico St,New Mexico,67,61
12/17/2013,Vanderbilt,Austin Peay,58,56
12/17/2013,Georgetown,Elon,85,76
12/17/2013,South Florida,FL Gulf Coast,68,66
12/17/2013,Florida St,Charlotte,106,62
12/17/2013,South Alabama,Dillard,82,73
12/17/2013,Wake Forest,St Bonaventure,77,62
12/17/2013,Stetson,FL Atlantic,64,62
12/17/2013,Marshall,Alice Lloyd,121,57
12/17/2013,North Texas,Cent Arkansas,64,55
12/17/2013,VA Commonwealth,Wofford,72,57
12/17/2013,Michigan St,North Florida,78,48
12/17/2013,Duquesne,St Francis PA,78,71
12/17/2013,Manhattan,South Carolina,86,68
12/17/2013,Youngstown St,Bethune-Cookman,71,59
12/17/2013,S Carolina St,Coastal Car,83,78
12/17/2013,Louisiana Tech,McNeese St,64,50
12/17/2013,Purdue,MD E Shore,79,50
12/17/2013,UCF,Jacksonville,104,64
12/17/2013,Cincinnati,Pittsburgh,44,43
12/17/2013,Liberty,Howard,77,59
12/17/2013,Providence,Yale,76,74
12/17/2013,Longwood,VA Intermont,80,61
12/18/2013,St John's,San Francisco,81,57
12/18/2013,S Dakota St,Wayne St NE,75,56
12/18/2013,CS Bakersfield,UT San Antonio,90,64
12/18/2013,Tulsa,Grand Canyon,66,65
12/18/2013,LSU,Texas Tech,71,69
12/18/2013,Santa Clara,Sacred Heart,70,61
12/18/2013,Citadel,Brevard,79,68
12/18/2013,NC State,Tennessee,65,58
12/18/2013,UAB,Chattanooga,67,52
12/18/2013,N Illinois,Loyola-Chicago,55,49
12/18/2013,W Kentucky,Southern Miss,68,65
12/18/2013,Drake,W Michigan,71,68
12/18/2013,San Jose St,UC Davis,89,85
12/18/2013,Washington St,S Francisco St,80,50
12/18/2013,Vermont,MA Lowell,62,48
12/18/2013,Abilene Chr,Open Bible,87,43
12/18/2013,Tennessee Tech,Hillsdale,112,56
12/18/2013,Oregon St,Towson,76,67
12/18/2013,Stanford,Connecticut,53,51
12/18/2013,SMU,TX Pan American,82,56
12/18/2013,Baylor,Northwestern LA,91,84
12/18/2013,San Diego St,Southern Utah,76,39
12/18/2013,DePaul,Houston Bap,78,58
12/18/2013,Robert Morris,Campbell,72,61
12/18/2013,UNLV,Radford,81,62
12/18/2013,Mississippi,ULM,75,62
12/18/2013,Nicholls St,IUPUI,62,56
12/18/2013,Texas,North Carolina,86,83
12/18/2013,N Kentucky,Hampton,69,67
12/18/2013,Missouri KC,Miami OH,69,55
12/18/2013,Akron,Detroit,79,60
12/18/2013,Col Charleston,Old Dominion,51,44
12/18/2013,St Joseph's PA,Drexel,75,55
12/18/2013,St Louis,Indiana St,83,66
12/18/2013,W Carolina,Charleston So,92,84
12/18/2013,Dartmouth,New Hampshire,62,48
12/18/2013,Long Island,Lamar,82,79
12/18/2013,E Kentucky,NC A&T,84,73
12/18/2013,Morgan St,High Point,85,74
12/18/2013,Presbyterian,Appalachian St,74,69
12/18/2013,NC Central,Winthrop,72,66
12/18/2013,Cleveland St,Notre Dame OH,97,72
12/18/2013,Massachusetts,Ohio,83,71
12/18/2013,Ohio St,Delaware,76,64
12/18/2013,TX Southern,Temple,90,89
12/18/2013,Ga Southern,Kennesaw,73,55
12/18/2013,UNC Greensboro,James Madison,78,65
12/19/2013,Mississippi St,FL Gulf Coast,66,53
12/19/2013,Jackson St,ULL,73,70
12/19/2013,Arizona,Southern Univ,69,43
12/19/2013,Arkansas,TN Martin,102,56
12/19/2013,Duke,UCLA,80,63
12/19/2013,Stony Brook,Loyola MD,76,69
12/19/2013,Santa Barbara,Troy,57,54
12/19/2013,Utah,Texas St,69,50
12/19/2013,Utah St,W Illinois,68,52
12/19/2013,Rice,Northwood TX,69,56
12/19/2013,Montana St,SW Christian,109,79
12/19/2013,St Mary's CA,American Univ,59,44
12/19/2013,UTEP,Northwestern LA,84,74
12/19/2013,Long Beach St,USC,72,71
12/19/2013,Seattle,Norfolk St,70,67
12/19/2013,Wright St,E Illinois,70,43
12/19/2013,Miami FL,Savannah St,68,51
12/19/2013,SC Upstate,South Carolina,74,68
12/19/2013,Lipscomb,Austin Peay,88,83
12/19/2013,Morehead St,South Dakota,120,83
12/19/2013,Georgia,Gardner Webb,58,49
12/19/2013,South Florida,Florida A&M,73,70
12/19/2013,East Carolina,VMI,103,94
12/19/2013,Illinois St,Tennessee St,64,58
12/19/2013,Elon,Central Penn,126,78
12/19/2013,La Salle,Wagner,80,54
12/19/2013,St Francis NY,Lafayette,65,62
12/19/2013,Dayton,Iona,96,84
12/19/2013,TCU,Grambling,98,75
12/19/2013,Tennessee Tech,Hillsdale Bap,112,56
12/19/2013,Auburn,Clemson,66,64
