Date,Team,Opponent,Team Score,Opponent Score
1/8/2015,Long Beach St,UC Irvine,88,82
1/8/2015,Arizona,Oregon,80,62
1/8/2015,Jacksonville St,Austin Peay,71,59
1/8/2015,SMU,Memphis,73,59
1/8/2015,N Colorado,Portland St,90,85
1/8/2015,Weber St,Montana,68,60
1/8/2015,Louisiana Tech,UTEP,58,45
1/8/2015,Nebraska,Rutgers,65,49
1/8/2015,UCLA,Stanford,86,81
1/8/2015,Oregon St,Arizona St,55,47
1/8/2015,Michigan St,Iowa,75,61
1/8/2015,Drexel,Towson,55,41
1/8/2015,UNC Wilmington,Delaware,74,73
1/8/2015,Hofstra,Col Charleston,71,66
1/8/2015,Elon,William & Mary,85,79
1/8/2015,Siena,Niagara,79,69
1/8/2015,Canisius,Marist,67,52
1/8/2015,Northeastern,James Madison,65,59
1/8/2015,South Alabama,Appalachian St,104,95
1/8/2015,High Point,Charleston So,72,61
1/8/2015,Portland,Santa Clara,78,61
1/8/2015,San Diego,Loy Marymount,59,50
1/8/2015,W Kentucky,Charlotte,74,66
1/8/2015,Old Dominion,Marshall,72,51
1/8/2015,UAB,FL Atlantic,66,57
1/8/2015,MTSU,Florida Intl,65,52
1/8/2015,IPFW,Denver,69,53
1/8/2015,Bryant,St Francis PA,80,54
1/8/2015,Cornell,Howard,70,60
1/8/2015,New Hampshire,Brown,68,61
1/8/2015,Mt St Mary's,Central Conn,82,51
1/8/2015,Robert Morris,Wagner,77,73
1/8/2015,Long Island,Sacred Heart,82,81
1/8/2015,St Francis NY,F Dickinson,78,69
1/8/2015,Dayton,St Bonaventure,78,61
1/8/2015,ETSU,Mercer,71,70
1/8/2015,Citadel,Samford,77,67
1/8/2015,Chattanooga,W Carolina,66,60
1/8/2015,Furman,UNC Greensboro,71,64
1/8/2015,UNC Asheville,Liberty,71,54
1/8/2015,Gardner Webb,Radford,88,85
1/8/2015,Wofford,VMI,75,70
1/9/2015,NJIT,Yale,78,71
1/9/2015,WI Green Bay,WI Milwaukee,79,63
1/9/2015,Toledo,Akron,84,67
1/9/2015,Quinnipiac,Monmouth NJ,68,64
1/10/2015,Kansas St,Oklahoma,66,63
1/10/2015,Jackson St,Alcorn St,64,54
1/10/2015,South Dakota,IPFW,64,62
1/10/2015,Manhattan,Niagara,84,75
1/10/2015,Alabama A&M,MS Valley St,86,73
1/10/2015,Ark Little Rock,Appalachian St,64,46
1/10/2015,Wyoming,Boise St,65,54
1/10/2015,Norfolk St,Florida A&M,75,51
1/10/2015,NC A&T,Savannah St,68,47
1/10/2015,Davidson,St Louis,89,54
1/10/2015,Dayton,Fordham,76,58
1/10/2015,Harvard,Dartmouth,57,46
1/10/2015,Columbia,Central Penn,112,63
1/10/2015,Coastal Car,Liberty,69,54
1/10/2015,Wofford,Samford,72,62
1/10/2015,FL Gulf Coast,Stetson,72,50
1/10/2015,High Point,Campbell,69,62
1/10/2015,Gardner Webb,Winthrop,65,64
1/10/2015,Oklahoma St,Texas,69,58
1/10/2015,Arkansas,Vanderbilt,82,70
1/10/2015,Princeton,Penn,78,74
1/10/2015,S Dakota St,NE Omaha,87,68
1/10/2015,W Carolina,UNC Greensboro,82,72
1/10/2015,Indiana St,S Illinois,59,56
1/10/2015,Howard,Coppin St,71,69
1/10/2015,Ball St,C Michigan,83,65
1/10/2015,E Illinois,Belmont,84,73
1/10/2015,ULM,Texas St,62,59
1/10/2015,Charleston So,Longwood,68,54
1/10/2015,Fresno St,Nevada,69,66
1/10/2015,Virginia,Notre Dame,62,56
1/10/2015,Miami OH,E Michigan,82,81
1/10/2015,Abilene Chr,Nicholls St,71,54
1/10/2015,Oregon,Arizona St,59,56
1/10/2015,Ga Southern,South Alabama,81,73
1/10/2015,Mississippi,South Carolina,65,49
1/10/2015,Grand Canyon,CS Bakersfield,73,65
1/10/2015,Utah Valley,Seattle,70,52
1/10/2015,UTEP,Southern Miss,74,40
1/10/2015,New Mexico St,Missouri KC,63,45
1/10/2015,N Colorado,CS Sacramento,84,73
1/10/2015,Alabama St,Ark Pine Bluff,74,71
1/10/2015,Tennessee Tech,Austin Peay,72,56
1/10/2015,Weber St,Montana St,65,62
1/10/2015,TX Southern,Prairie View,81,77
1/10/2015,UC Irvine,UC Riverside,69,55
1/10/2015,UNLV,San Jose St,74,40
1/10/2015,Hawaii,CS Northridge,83,68
1/10/2015,Santa Barbara,Cal Poly SLO,50,45
1/10/2015,San Francisco,Portland,89,77
1/10/2015,LSU,Georgia,87,84
1/10/2015,New Mexico,Utah St,66,60
1/10/2015,E Washington,Idaho,89,86
1/10/2015,Montana,Idaho St,90,64
1/10/2015,Hofstra,Elon,79,61
1/10/2015,Florida,Mississippi St,72,47
1/10/2015,Lipscomb,N Kentucky,80,61
1/10/2015,Sam Houston St,New Orleans,68,62
1/10/2015,Auburn,Missouri,85,79
1/10/2015,Lamar,Cent Arkansas,84,65
1/10/2015,Yale,Daniel Webster,102,47
1/10/2015,E Kentucky,SE Missouri St,68,55
1/10/2015,TN Martin,Morehead St,75,72
1/10/2015,Valparaiso,Cleveland St,58,56
1/10/2015,Edwardsville,Tennessee St,45,38
1/10/2015,Southern Univ,Grambling,59,53
1/10/2015,UT Arlington,Arkansas St,77,50
1/10/2015,TAM C. Christi,McNeese St,71,61
1/10/2015,Oral Roberts,W Illinois,66,57
1/10/2015,Iowa St,West Virginia,74,72
1/10/2015,SE Louisiana,Houston Bap,87,67
1/10/2015,Kent,N Illinois,67,65
1/10/2015,Hampton,Bethune-Cookman,58,56
1/10/2015,Providence,Georgetown,60,57
1/10/2015,Clemson,Pittsburgh,71,62
1/10/2015,La Salle,G Washington,63,50
1/10/2015,Vermont,Stony Brook,71,57
1/10/2015,Wake Forest,Georgia Tech,76,69
1/10/2015,Northeastern,Towson,52,49
1/10/2015,UNC Wilmington,Drexel,64,57
1/10/2015,Navy,Army,75,66
1/10/2015,Connecticut,Cincinnati,62,56
1/10/2015,Evansville,Bradley,66,56
1/10/2015,Rider,St Peter's,68,55
1/10/2015,North Carolina,Louisville,72,71
1/10/2015,Loyola MD,Lehigh,65,60
1/10/2015,Iona,Canisius,79,76
1/10/2015,American Univ,Colgate,71,69
1/10/2015,IUPUI,Denver,52,49
1/10/2015,Rhode Island,Duquesne,61,60
1/10/2015,Lafayette,Boston Univ,63,62
1/10/2015,W Michigan,Buffalo,78,68
1/10/2015,Gonzaga,Santa Clara,79,57
1/10/2015,Charlotte,Marshall,77,72
1/10/2015,TX Pan American,Chicago St,64,59
1/10/2015,St Mary's CA,Pacific,54,47
1/10/2015,Holy Cross,Bucknell,65,62
1/10/2015,Northern Arizona,Southern Utah,70,67
1/10/2015,Pepperdine,San Diego,59,47
1/10/2015,BYU,Loy Marymount,85,72
1/10/2015,UC Davis,Long Beach St,73,67
1/10/2015,Michigan,Minnesota,62,57
1/10/2015,Delaware,Col Charleston,64,58
1/10/2015,Kentucky,Texas A&M,70,64
1/10/2015,Indiana,Ohio St,69,66
1/10/2015,MTSU,FL Atlantic,82,58
1/10/2015,UAB,Florida Intl,70,53
1/10/2015,W Kentucky,Old Dominion,72,65
1/10/2015,North Texas,Rice,66,63
1/10/2015,Miami FL,Boston College,60,56
1/10/2015,Bowling Green,Ohio,69,54
1/10/2015,Chattanooga,ETSU,74,71
1/10/2015,Villanova,DePaul,81,64
1/10/2015,Northern Iowa,Drake,64,40
1/10/2015,Robert Morris,Central Conn,72,60
1/10/2015,Detroit,Oakland,74,54
1/10/2015,Baylor,TCU,66,59
1/10/2015,St Francis PA,Sacred Heart,77,68
1/10/2015,William & Mary,James Madison,81,73
1/10/2015,Northwestern LA,Incarnate Word,103,101
1/10/2015,NC Central,S Carolina St,76,45
1/10/2015,Morgan St,Delaware St,73,69
1/10/2015,Wagner,Long Island,87,82
1/10/2015,Mercer,Citadel,74,51
1/10/2015,VMI,Furman,83,73
1/10/2015,Bryant,F Dickinson,73,60
1/10/2015,Radford,Presbyterian,95,82
1/10/2015,Georgia St,Troy,77,72
1/10/2015,Mt St Mary's,St Francis NY,71,61
1/10/2015,Alabama,Tennessee,56,38
1/10/2015,Albany NY,MA Lowell,64,51
1/10/2015,Colorado St,Air Force,92,87
1/10/2015,Butler,Xavier,88,76
1/10/2015,Seton Hall,Creighton,68,67
1/10/2015,Cornell,Alfred St,107,29
1/10/2015,SC Upstate,Kennesaw,68,65
1/10/2015,North Florida,Jacksonville,86,63
1/10/2015,Tulsa,Temple,63,56
1/10/2015,Washington St,Washington,80,77
1/10/2015,Louisiana Tech,UT San Antonio,84,72
1/10/2015,Portland St,North Dakota,82,75
1/10/2015,Binghamton,Maine,65,46
1/10/2015,VA Commonwealth,St Joseph's PA,89,74
1/10/2015,Kansas,Texas Tech,86,54
1/10/2015,Maryland,Purdue,69,60
1/11/2015,Memphis,Houston,62,44
1/11/2015,Murray St,Jacksonville St,84,57
1/11/2015,Richmond,St Bonaventure,60,41
1/11/2015,SMU,UCF,70,61
1/11/2015,Tulane,South Florida,56,51
1/11/2015,Oregon St,Arizona,58,56
1/11/2015,Stanford,USC,78,76
1/11/2015,Nebraska,Illinois,53,43
1/11/2015,UCLA,California,73,54
1/11/2015,Syracuse,Florida St,70,57
1/11/2015,Michigan St,Northwestern,84,77
1/11/2015,Rutgers,Wisconsin,67,62
1/11/2015,NC State,Duke,87,75
1/11/2015,Illinois St,Missouri St,69,55
1/11/2015,Wichita St,Loyola-Chicago,67,53
1/11/2015,Massachusetts,George Mason,66,62
1/11/2015,Fairfield,Siena,79,67
1/11/2015,New Hampshire,UMBC,63,60
1/11/2015,WI Green Bay,Youngstown St,82,67
1/11/2015,Quinnipiac,Marist,66,54
1/12/2015,Sam Houston St,SE Louisiana,72,59
1/12/2015,Hampton,Florida A&M,78,63
1/12/2015,Incarnate Word,New Orleans,97,66
1/12/2015,Lamar,TAM C. Christi,66,64
1/12/2015,Alabama A&M,Ark Pine Bluff,51,48
1/12/2015,Alabama St,MS Valley St,88,76
1/12/2015,Southern Univ,Jackson St,60,52
1/12/2015,Alcorn St,Grambling,72,70
1/12/2015,UT San Antonio,TX Pan American,68,43
1/12/2015,Monmouth NJ,Rider,55,54
1/12/2015,NC Central,Savannah St,58,40
1/12/2015,Coastal Car,Campbell,70,67
1/12/2015,Brown,Lyndon St,88,42
1/12/2015,Norfolk St,Bethune-Cookman,79,55
1/12/2015,S Carolina St,NC A&T,52,50
1/12/2015,Delaware St,Howard,79,76
1/12/2015,MD E Shore,Morgan St,78,53
1/13/2015,SF Austin,Cent Arkansas,109,58
1/13/2015,Miami FL,Duke,90,74
1/13/2015,Georgetown,DePaul,78,72
1/13/2015,Syracuse,Wake Forest,86,83
1/13/2015,VA Commonwealth,Rhode Island,65,60
1/13/2015,Northern Iowa,Bradley,63,52
1/13/2015,Virginia,Clemson,65,42
1/13/2015,Santa Clara,St Katherine,77,63
1/13/2015,Boise St,UNLV,82,73
1/13/2015,Montana,MT Tech,86,44
1/13/2015,Tulsa,Connecticut,66,58
1/13/2015,Iowa,Minnesota,77,75
1/13/2015,Kentucky,Missouri,86,37
1/13/2015,Texas A&M,Mississippi St,74,70
1/13/2015,Louisville,Virginia Tech,78,63
1/13/2015,Butler,Seton Hall,79,75
1/13/2015,Indiana,Penn St,76,73
1/13/2015,Penn,Niagara,67,56
1/13/2015,Kansas,Oklahoma St,67,57
1/13/2015,West Virginia,Oklahoma,86,65
1/13/2015,Iona,Fairfield,74,58
1/13/2015,Lipscomb,SC Upstate,60,58
1/13/2015,Abilene Chr,Northwestern LA,95,81
1/13/2015,Nicholls St,Houston Bap,61,57
1/13/2015,South Carolina,Alabama,68,66
1/13/2015,Ohio St,Michigan,71,52
1/13/2015,Tennessee,Arkansas,74,69
1/13/2015,MA Lowell,Maine,62,59
1/14/2015,Kansas St,Texas Tech,58,51
1/14/2015,Loyola-Chicago,Drake,50,47
1/14/2015,American Univ,Lehigh,62,59
1/14/2015,Charleston So,Liberty,80,58
1/14/2015,S Dakota St,IUPUI,68,53
1/14/2015,St Louis,Duquesne,78,69
1/14/2015,Oral Roberts,NE Omaha,102,86
1/14/2015,South Dakota,N Dakota St,71,67
1/14/2015,Delaware,Towson,67,64
1/14/2015,Northeastern,Hofstra,91,83
1/14/2015,Stony Brook,UMBC,64,54
1/14/2015,Cleveland St,Wright St,55,50
1/14/2015,St Peter's,Monmouth NJ,62,61
1/14/2015,Indiana St,Illinois St,71,70
1/14/2015,St Bonaventure,George Mason,75,55
1/14/2015,NJIT,St Joseph's NY,79,60
1/14/2015,Detroit,IL Chicago,69,68
1/14/2015,Illinois,Northwestern,72,67
1/14/2015,SE Missouri St,Jacksonville St,69,52
1/14/2015,Colorado St,Nevada,98,42
1/14/2015,UCLA,USC,83,66
1/14/2015,San Diego St,Wyoming,60,52
1/14/2015,Stanford,California,69,59
1/14/2015,Georgia,Vanderbilt,70,67
1/14/2015,Fresno St,San Jose St,73,62
1/14/2015,Baylor,Iowa St,74,73
1/14/2015,Denver,W Illinois,68,54
1/14/2015,Evansville,Missouri St,56,54
1/14/2015,WI Milwaukee,Youngstown St,77,62
1/14/2015,Villanova,Xavier,88,75
1/14/2015,New Mexico,Air Force,60,48
1/14/2015,Pittsburgh,Florida St,73,64
1/14/2015,Marquette,Creighton,53,52
1/14/2015,LSU,Mississippi,75,71
1/14/2015,Army,Holy Cross,72,70
1/14/2015,Colgate,Boston Univ,62,53
1/14/2015,SMU,Temple,60,55
1/14/2015,UCF,Tulane,103,100
1/14/2015,C Michigan,Miami OH,105,77
1/14/2015,Buffalo,N Illinois,82,63
1/14/2015,Lafayette,Loyola MD,69,65
1/14/2015,Bucknell,Navy,65,63
1/14/2015,W Michigan,Ball St,95,93
1/14/2015,Akron,Bowling Green,67,50
1/14/2015,Wichita St,S Illinois,67,55
1/14/2015,Toledo,Ohio,80,73
1/14/2015,William & Mary,UNC Wilmington,76,72
1/14/2015,East Carolina,Houston,66,61
1/14/2015,Dayton,La Salle,61,50
1/14/2015,Col Charleston,Elon,66,50
1/14/2015,Kent,E Michigan,65,59
1/14/2015,St Joseph's PA,Fordham,66,55
1/14/2015,Davidson,Massachusetts,71,63
1/14/2015,Presbyterian,Longwood,71,67
1/14/2015,Winthrop,UNC Asheville,84,69
1/14/2015,Albany NY,Binghamton,73,58
1/14/2015,Hartford,New Hampshire,68,67
1/14/2015,Vermont,Dartmouth,55,52
1/14/2015,Maryland,Rutgers,73,65
1/14/2015,Boston College,Harvard,64,57
1/14/2015,St John's,Providence,83,70
1/14/2015,Notre Dame,Georgia Tech,62,59
1/14/2015,North Carolina,NC State,81,79
1/14/2015,N Kentucky,Kennesaw,76,72
1/14/2015,High Point,Gardner Webb,84,72
1/14/2015,Jacksonville,Stetson,71,69
1/14/2015,North Florida,FL Gulf Coast,80,64
1/15/2015,Southern Utah,Idaho St,71,67
1/15/2015,TN Martin,Tennessee Tech,63,60
1/15/2015,Austin Peay,Tennessee St,69,68
1/15/2015,Wisconsin,Nebraska,70,55
1/15/2015,Washington,Oregon St,56,43
1/15/2015,Arizona,Colorado,68,54
1/15/2015,Chattanooga,Samford,82,76
1/15/2015,Rider,Quinnipiac,56,53
1/15/2015,Morehead St,Edwardsville,91,63
1/15/2015,Texas St,South Alabama,82,71
1/15/2015,Weber St,Northern Arizona,74,65
1/15/2015,ULM,Troy,63,54
1/15/2015,Murray St,Belmont,92,77
1/15/2015,E Washington,Portland St,92,85
1/15/2015,CS Sacramento,Idaho,79,76
1/15/2015,UC Davis,UC Riverside,74,61
1/15/2015,Washington St,Oregon,108,99
1/15/2015,BYU,Pacific,93,80
1/15/2015,UC Irvine,CS Fullerton,63,58
1/15/2015,Seattle,TX Pan American,70,47
1/15/2015,New Mexico St,CS Bakersfield,70,54
1/15/2015,Grand Canyon,Utah Valley,83,74
1/15/2015,CS Northridge,Santa Barbara,74,63
1/15/2015,Long Beach St,Cal Poly SLO,50,48
1/15/2015,Utah,Arizona St,76,59
1/15/2015,E Illinois,E Kentucky,72,65
1/15/2015,Oakland,WI Green Bay,69,66
1/15/2015,Georgia St,UT Arlington,83,62
1/15/2015,Old Dominion,Rice,63,53
1/15/2015,UNC Greensboro,VMI,75,63
1/15/2015,Memphis,Cincinnati,63,50
1/15/2015,Citadel,Wofford,69,66
1/15/2015,St Mary's CA,San Diego,70,58
1/15/2015,Loy Marymount,Portland,80,68
1/15/2015,Gonzaga,Pepperdine,78,76
1/15/2015,MTSU,Southern Miss,62,61
1/15/2015,Florida Intl,Marshall,66,62
1/15/2015,Charlotte,North Texas,73,57
1/15/2015,Mercer,Furman,67,64
1/15/2015,James Madison,Drexel,54,35
1/15/2015,Florida,Auburn,75,55
1/15/2015,G Washington,Richmond,73,70
1/15/2015,Ga Southern,ULL,78,70
1/15/2015,Arkansas St,Appalachian St,59,50
1/15/2015,Louisiana Tech,UAB,74,71
1/15/2015,W Kentucky,FL Atlantic,88,85
1/15/2015,Radford,Campbell,72,55
1/15/2015,ETSU,W Carolina,83,76
1/15/2015,Mt St Mary's,F Dickinson,71,51
1/15/2015,Long Island,Central Conn,71,66
1/15/2015,Bryant,Wagner,81,73
1/16/2015,St Francis PA,Sacred Heart,79,78
1/16/2015,N Dakota St,W Illinois,61,48
1/16/2015,St Francis NY,Robert Morris,68,63
1/16/2015,Canisius,Siena,83,49
1/16/2015,Manhattan,St Peter's,72,65
1/16/2015,Iona,Niagara,80,79
1/16/2015,Fairfield,Marist,60,54
1/17/2015,Tennessee,Missouri,59,51
1/17/2015,Utah St,Air Force,71,59
1/17/2015,NC Central,Norfolk St,60,56
1/17/2015,NC A&T,Hampton,64,61
1/17/2015,San Diego St,UNLV,53,47
1/17/2015,Northern Arizona,Idaho St,72,69
1/17/2015,Sam Houston St,McNeese St,69,60
1/17/2015,Richmond,Davidson,89,63
1/17/2015,Prairie View,Jackson St,70,55
1/17/2015,FL Atlantic,Marshall,76,62
1/17/2015,Wofford,W Carolina,62,43
1/17/2015,Arizona,Utah,69,51
1/17/2015,Wyoming,Fresno St,70,65
1/17/2015,FL Gulf Coast,Jacksonville,79,50
1/17/2015,Oklahoma,Oklahoma St,82,65
1/17/2015,Southern Univ,Ark Pine Bluff,70,60
1/17/2015,Villanova,Penn,62,47
1/17/2015,Bucknell,Army,81,75
1/17/2015,Wagner,F Dickinson,82,68
1/17/2015,Gardner Webb,Coastal Car,82,67
1/17/2015,TAM C. Christi,Nicholls St,69,66
1/17/2015,Arizona St,Colorado,78,72
1/17/2015,Delaware St,S Carolina St,60,49
1/17/2015,MD E Shore,Savannah St,87,57
1/17/2015,Mississippi St,Vanderbilt,57,54
1/17/2015,Bethune-Cookman,Coppin St,58,53
1/17/2015,Morgan St,Florida A&M,75,65
1/17/2015,SE Louisiana,Incarnate Word,108,98
1/17/2015,SF Austin,Abilene Chr,82,64
1/17/2015,S Dakota St,South Dakota,71,57
1/17/2015,Troy,Ga Southern,75,71
1/17/2015,ULM,Ark Little Rock,64,52
1/17/2015,Illinois St,Bradley,82,72
1/17/2015,G Washington,George Mason,63,53
1/17/2015,Longwood,Liberty,85,71
1/17/2015,Georgetown,Butler,61,59
1/17/2015,Montana,Montana St,63,48
1/17/2015,UC Davis,CS Fullerton,79,68
1/17/2015,Santa Clara,San Francisco,70,64
1/17/2015,Mississippi,Arkansas,96,82
1/17/2015,Oregon St,Washington St,62,47
1/17/2015,TX Southern,Grambling,60,51
1/17/2015,Auburn,South Carolina,71,68
1/17/2015,Stanford,Connecticut,72,59
1/17/2015,Southern Utah,Weber St,70,60
1/17/2015,St Mary's CA,BYU,82,77
1/17/2015,CS Sacramento,E Washington,90,77
1/17/2015,Mt St Mary's,Long Island,61,54
1/17/2015,Long Beach St,Santa Barbara,69,53
1/17/2015,Portland St,Idaho,85,73
1/17/2015,Seattle,New Mexico St,58,52
1/17/2015,CS Bakersfield,TX Pan American,66,53
1/17/2015,CS Northridge,Cal Poly SLO,55,48
1/17/2015,Colorado St,San Jose St,70,41
1/17/2015,Northeastern,Col Charleston,69,67
1/17/2015,Valparaiso,Wright St,66,56
1/17/2015,Cincinnati,Temple,84,53
1/17/2015,Alabama St,Alabama A&M,59,56
1/17/2015,Cleveland St,Youngstown St,74,61
1/17/2015,TN Martin,Jacksonville St,55,52
1/17/2015,E Kentucky,Edwardsville,78,62
1/17/2015,Hartford,MA Lowell,68,62
1/17/2015,SE Missouri St,Tennessee Tech,65,61
1/17/2015,Arkansas St,Texas St,78,73
1/17/2015,Murray St,Tennessee St,91,72
1/17/2015,Belmont,Austin Peay,89,83
1/17/2015,Michigan,Northwestern,56,54
1/17/2015,UC Riverside,Hawaii,66,62
1/17/2015,Charleston So,Presbyterian,73,65
1/17/2015,Providence,Creighton,74,65
1/17/2015,Houston Bap,New Orleans,74,73
1/17/2015,Oral Roberts,IPFW,62,58
1/17/2015,Kentucky,Alabama,70,48
1/17/2015,Tulane,Houston,68,65
1/17/2015,Texas A&M,LSU,67,64
1/17/2015,North Florida,Stetson,80,65
1/17/2015,Dayton,St Louis,61,45
1/17/2015,Minnesota,Rutgers,89,80
1/17/2015,Tulsa,South Florida,75,58
1/17/2015,William & Mary,Towson,85,72
1/17/2015,Xavier,Marquette,62,58
1/17/2015,Duke,Louisville,63,52
1/17/2015,Wichita St,Evansville,61,41
1/17/2015,NC State,Florida St,72,63
1/17/2015,American Univ,Lafayette,78,76
1/17/2015,Memphis,UCF,99,79
1/17/2015,Vermont,UMBC,71,54
1/17/2015,VMI,ETSU,85,79
1/17/2015,Furman,Citadel,74,62
1/17/2015,Purdue,Penn St,84,77
1/17/2015,Radford,Winthrop,85,77
1/17/2015,Akron,C Michigan,82,76
1/17/2015,Pacific,San Diego,59,57
1/17/2015,Kent,Ohio,69,59
1/17/2015,E Michigan,N Illinois,54,46
1/17/2015,Pepperdine,Portland,67,63
1/17/2015,Iowa St,Kansas,86,81
1/17/2015,TCU,Texas Tech,62,42
1/17/2015,Gonzaga,Loy Marymount,72,55
1/17/2015,Texas,West Virginia,77,50
1/17/2015,Old Dominion,North Texas,61,50
1/17/2015,UAB,Southern Miss,63,56
1/17/2015,James Madison,Elon,75,72
1/17/2015,South Alabama,ULL,89,82
1/17/2015,W Kentucky,Florida Intl,65,58
1/17/2015,Alcorn St,MS Valley St,87,67
1/17/2015,W Michigan,Toledo,81,78
1/17/2015,Rice,Charlotte,73,68
1/17/2015,Columbia,Cornell,48,45
1/17/2015,Appalachian St,Georgia St,74,69
1/17/2015,Bryant,Central Conn,70,54
1/17/2015,SMU,East Carolina,77,54
1/17/2015,N Colorado,North Dakota,88,78
1/17/2015,Drake,Indiana St,84,78
1/17/2015,Dartmouth,NJIT,62,53
1/17/2015,Missouri KC,Chicago St,64,62
1/17/2015,WI Green Bay,Detroit,70,64
1/17/2015,UTEP,UT San Antonio,73,55
1/17/2015,Louisiana Tech,MTSU,75,68
1/17/2015,UNC Asheville,Campbell,69,65
1/17/2015,Northwestern LA,Lamar,96,84
1/17/2015,Maryland,Michigan St,75,59
1/17/2015,Mercer,Samford,80,56
1/17/2015,Bowling Green,Ball St,58,46
1/17/2015,Colgate,Navy,65,53
1/17/2015,Clemson,Syracuse,66,53
1/17/2015,Pittsburgh,Georgia Tech,70,65
1/17/2015,VA Commonwealth,Duquesne,70,64
1/17/2015,La Salle,Fordham,60,49
1/17/2015,Iowa,Ohio St,76,67
1/17/2015,Yale,Brown,80,62
1/17/2015,Lipscomb,Kennesaw,91,77
1/17/2015,Notre Dame,Miami FL,75,70
1/17/2015,Lehigh,Holy Cross,69,64
1/17/2015,N Kentucky,SC Upstate,66,65
1/17/2015,Virginia,Boston College,66,51
1/17/2015,Massachusetts,Rhode Island,60,56
1/17/2015,UNC Wilmington,Hofstra,79,74
1/17/2015,Buffalo,Miami OH,77,68
1/17/2015,Kansas St,Baylor,63,61
1/17/2015,Drexel,Delaware,66,62
1/17/2015,New Hampshire,Binghamton,73,66
1/17/2015,E Illinois,Morehead St,65,62
1/17/2015,Georgia,Florida,73,61
1/17/2015,Stony Brook,Maine,82,39
1/18/2015,DePaul,St John's,71,67
1/18/2015,St Bonaventure,St Joseph's PA,70,61
1/18/2015,IUPUI,NE Omaha,89,84
1/18/2015,St Francis NY,St Francis PA,60,59
1/18/2015,Quinnipiac,Marist,72,71
1/18/2015,North Carolina,Virginia Tech,68,53
1/18/2015,Washington,Oregon,85,77
1/18/2015,Monmouth NJ,Fairfield,77,70
1/18/2015,Boise St,New Mexico,69,59
1/18/2015,Oakland,Albion,83,68
1/18/2015,Loyola MD,Boston Univ,91,86
1/18/2015,Northern Iowa,Missouri St,60,46
1/18/2015,S Illinois,Loyola-Chicago,59,52
1/18/2015,Robert Morris,Sacred Heart,85,65
1/18/2015,Rider,Manhattan,82,79
1/18/2015,Canisius,Iona,78,74
1/18/2015,Indiana,Illinois,80,74
1/18/2015,Siena,Niagara,74,70
1/19/2015,ULM,ULL,57,55
1/19/2015,Norfolk St,NC A&T,74,60
1/19/2015,TX Southern,Jackson St,67,54
1/19/2015,UT Arlington,Texas St,66,55
1/19/2015,Lamar,SE Louisiana,57,50
1/19/2015,Houston Bap,Cent Arkansas,84,61
1/19/2015,NC Central,Hampton,59,52
1/19/2015,SF Austin,New Orleans,79,54
1/19/2015,Georgetown,Villanova,78,58
1/19/2015,Florida St,Clemson,59,55
1/19/2015,ETSU,Tusculum,90,52
1/19/2015,Southern Univ,MS Valley St,79,55
1/19/2015,Appalachian St,Troy,69,64
1/19/2015,Georgia St,Arkansas St,60,54
1/19/2015,Kansas,Oklahoma,85,78
1/19/2015,Prairie View,Grambling,74,60
1/19/2015,New Hampshire,MA Lowell,67,64
1/19/2015,Detroit,Northeastern,81,69
1/19/2015,Texas,TCU,66,48
1/19/2015,Bethune-Cookman,Morgan St,65,58
1/19/2015,South Alabama,Ark Little Rock,66,64
1/19/2015,Ark Pine Bluff,Alcorn St,54,49
1/19/2015,NJIT,Maine,65,55
1/19/2015,Hartford,UMBC,65,63
1/19/2015,Coppin St,Florida A&M,87,75
1/19/2015,Charleston So,UNC Asheville,82,75
1/19/2015,Delaware St,Savannah St,59,50
1/19/2015,S Carolina St,MD E Shore,73,72
1/19/2015,High Point,Longwood,72,67
1/19/2015,Duke,Pittsburgh,79,65
1/19/2015,Vermont,Binghamton,64,44
1/19/2015,Albany NY,Stony Brook,64,47
1/20/2015,Illinois St,Drake,64,56
1/20/2015,Nebraska,Minnesota,52,49
1/20/2015,WI Milwaukee,Wright St,67,41
1/20/2015,Georgia,Mississippi,69,64
1/20/2015,WI Green Bay,IL Chicago,78,55
1/20/2015,San Diego St,Air Force,77,45
1/20/2015,Utah St,Nevada,70,54
1/20/2015,Kentucky,Vanderbilt,65,57
1/20/2015,Wisconsin,Iowa,82,50
1/20/2015,Tennessee,South Carolina,66,62
1/20/2015,Harvard,Bryant,66,57
1/20/2015,LSU,Florida,79,61
1/20/2015,Syracuse,Boston College,69,61
1/20/2015,Michigan,Rutgers,54,50
1/20/2015,Iowa St,Kansas St,77,71
1/20/2015,McNeese St,Abilene Chr,63,56
1/20/2015,TAM C. Christi,Northwestern LA,88,76
1/20/2015,Sam Houston St,Nicholls St,62,39
1/20/2015,Valparaiso,Youngstown St,77,62
1/20/2015,Davidson,Dayton,77,60
1/21/2015,Evansville,Loyola-Chicago,65,56
1/21/2015,Northern Iowa,Indiana St,66,60
1/21/2015,Bucknell,Loyola MD,75,61
1/21/2015,Denver,Oral Roberts,73,66
1/21/2015,Baylor,Huston-Tillot,81,61
1/21/2015,Delaware,William & Mary,84,80
1/21/2015,Texas A&M,Missouri,62,50
1/21/2015,St Joseph's PA,Massachusetts,62,56
1/21/2015,Hofstra,Drexel,86,58
1/21/2015,N Illinois,Akron,64,61
1/21/2015,Mississippi St,Auburn,78,71
1/21/2015,Illinois,Purdue,66,57
